id,prigozhin_id,datetime,from,to,text
935,#1593,2023-05-10T11:55:54Z,00:58,01:18,"Отвечаю на второй вопрос. Целыми днями идут совещания, выскребаем каждый день после серии совещаний по 5-10 часов, на которых мы не участвуем, а участвуют представители Министерства обороны, мы выскребаем минимальное количество на следующий день."
935,#1593,2023-05-10T11:55:54Z,01:18,01:25,Поэтому снарядов в достаточном количестве нам не дали. Мы дальше продолжаем двинуться в Артемовске.
935,#1593,2023-05-10T11:55:54Z,01:25,01:36,После моих обращений от руководства страны поступила команда в Министерство обороны рассмотреть все наши заявки.
935,#1593,2023-05-10T11:55:54Z,01:36,01:41,"Ввиду бюрократии, к сожалению, это делается крайне длительно."
935,#1593,2023-05-10T11:55:54Z,01:41,01:53,"Информационные кампании против меня идут уже много лет. Просто заказчики постоянно меняются, начиная от Навального, заканчивая американцами."
935,#1593,2023-05-10T11:55:54Z,01:53,02:10,"Четвертый вопрос по поводу российской активистки Натальи Хим. Да, действительно, боеприпасы передала, объемы, как вы сами понимаете и видели на видео, очень небольшие. В любом случае ей очень большое спасибо."
933,NA,2023-05-10T09:55:33Z,00:00,00:12,"Необходимо серьезно определиться, каким образом организация может быть наделена термином ""террористическая""."
933,NA,2023-05-10T09:55:33Z,00:12,00:29,"Терроризм, как следует из Википедии и других источников, это насильственный способ давления на политических оппонентов для достижения своих результатов."
933,NA,2023-05-10T09:55:33Z,00:29,00:46,"Например, ИГИЛ взрывала все по всему миру для того, чтобы мир отстал от них и дал им возможность сделать свое государство на территории Сирии и Ирака."
933,NA,2023-05-10T09:55:33Z,00:46,01:05,"И в этом государстве ИГИЛ также путем физического воздействия на людей, отрубая им головы, руки и так далее, выстраивал свои определенные порядки, как им казалось правильного существования государства."
933,NA,2023-05-10T09:55:33Z,01:05,01:26,"Аль-Каида и Усама Бенуама, они боролись за создание всемирного халифата, то есть они в ряде стран, во многих странах хотели сделать новый принцип мироустройства с новыми правилами, которые они считали верными."
933,NA,2023-05-10T09:55:33Z,01:26,01:32,"За нарушение этих правил смерть и всем тем, кто им мешает, смерть."
933,NA,2023-05-10T09:55:33Z,01:32,01:53,"Катиба Массина, Бакахарам и куча других террористических организаций, они определяют для себя свой ареал обитания и в этом ареале обитания, собственно говоря, диктуют законы и главным образом занимаются контрабандой и рэкетом."
933,NA,2023-05-10T09:55:33Z,01:53,02:13,"ЧВК ""Вагнер"" в своих законах в государствах не диктует, а живет по законам тех государств, которые есть и действует в интересах, как я уже много раз повторял, официальных правительств, спасая людей от террористов."
933,NA,2023-05-10T09:55:33Z,02:13,02:31,"Находятся на территории Российской Федерации и являются абсолютно легальными гражданами Российской Федерации. На территории Донбасса воюют против Украины точно так же, как и все российские военнослужащие."
933,NA,2023-05-10T09:55:33Z,02:31,02:53,"Возможно, в ряде случаев более эффективно. Таким образом, для всех тех, кто решает о том, что ЧВК ""Вагнер"" надо определить террористической организацией или нет, хоть какое-то определение необходимо получить, а почему так."
933,NA,2023-05-10T09:55:33Z,02:53,03:05,"Или просто вы, господа иностранцы, выйти ЧВК ""Вагнер"", потому что мы смотрим вам в глаза, взгляд не отводим и вам становится безделовато."
933,NA,2023-05-10T09:55:33Z,03:05,03:19,"Вот это вот еще один, уже более серьезный вопрос к французам, англичанам, европейцам, американцам и всем остальным тем, кто хотят хайпануть и признать ЧВК ""Вагнер"" террористической организацией."
932,#1591,2023-05-10T09:55:20Z,00:00,00:08,"Уважаемая редакция ""Дэйли Бест"", у меня первый вопрос, а вообще куда делась Элисон? Верните Элисон."
932,#1591,2023-05-10T09:55:20Z,00:08,00:18,"Теперь по существу. Для меня, конечно, крайне неприятно, что Эммануэль и Карл по поводу ЧВК ""Вагнер"" буквально сговорились."
932,#1591,2023-05-10T09:55:20Z,00:18,00:31,"Они за свою тысячелетнюю историю всегда были антагонистами, а здесь пошли в одном направлении. Поэтому я очень этим разочарован."
932,#1591,2023-05-10T09:55:20Z,00:31,00:40,"И третье, что нужно делать с организациями, которые вы считаете террористическими? Я, безусловно, должен вам дать совет."
932,#1591,2023-05-10T09:55:20Z,00:40,00:55,"Первое, вы должны определиться, каким образом вы можете максимально локально собрать ЧВК ""Вагнер"", для того, чтобы не получилось, как с ИДИЛой и Аль-Каидой, что вы нас распылите по всему миру."
932,#1591,2023-05-10T09:55:20Z,00:55,01:13,"Второе, вы должны уничтожить главаря организации, ну, собственно говоря, прежде всего меня, конечно. Вот. Поэтому, если ваши спецслужбы свяжутся со мной, то я дам определенное количество советов, как это сделать."
932,#1591,2023-05-10T09:55:20Z,01:13,01:38,"И в дальнейшем, безусловно, идеологически вы должны активно противодействовать тому, что несет ЧВК ""Вагнер"". А это социальная справедливость, свобода, спасение мирного населения различных государств, у которых вы длительное время вырезали органы и издевались над ними."
932,#1591,2023-05-10T09:55:20Z,01:38,01:53,"Ну, это также отдельный, длительный разговор, поэтому присылайте своих представителей, желательно по-тихому, чтобы никто не знал, что они находятся у нас, и мы подумаем, каким образом им помочь."
932,#1591,2023-05-10T09:55:20Z,01:53,02:20,"Ну, и, конечно же, спасибо вам за это признание, потому что у меня была проблема по поводу выступления в Государственной Думе, и все спорят, кто я могу выступить в Государственной Думе, так как ЧВК ""Вагнер"" не имеет никакого статуса внутри Российской Федерации, а теперь она будет иметь статус террористической организации, собственно говоря, я буду наделен официальным статусом, поэтому я вам благодарен за это."
931,NA,2023-05-09T18:26:15Z,00:00,00:19,"Что можно сказать по этому поводу? Когда мы пришли в Центральную Африку, то французские солдаты загоняли собак в комнату, и туда же загоняли детей, 12-летних девочек, и собаки насиловали этих девочек."
931,NA,2023-05-09T18:26:15Z,00:19,00:46,"Французские солдаты органы продавали, вернее, людей на органы отвозили, их там потрошили. Мы спасли целую страну под названием Центральная Африка, спасли десятки тысяч жизней от бандитов, террористов и, самое главное, от французов, которые просто издевались над ними."
931,NA,2023-05-09T18:26:15Z,00:46,01:07,"Макрон решил, что ЧВК ""Вагнер"" - террористическая организация, а в это время во многих странах мира ЧВК ""Вагнер"" спасает от французов и от американцев огромное количество людей, а я спасаю их пленных, которых они сами убивают."
931,NA,2023-05-09T18:26:15Z,01:07,01:35,"Поэтому, как говорится, ""языком делай, что тебе нравится, а рукам волю не давай"". Поэтому рот раскроют, чтобы гнильцы не было в их выражениях. Гнилые зубы плоскогубцами можем удалить и Макрону, и всем тем, кто выделяет из себя всякую гадость болезнетворную."
929,#1589,2023-05-09T15:53:06Z,00:00,00:10,"Я только что вернулся с того места, где была попытка уничтожения собственных пленным ракетами ""Хаймерс""."
929,#1589,2023-05-09T15:53:06Z,00:10,00:39,"И вот что хочу сказать. Судя по репутации, которую дают мне на Украине, в Европе, в Америке, в других странах, я просто обязан был, воспользовавшись тем, что прилетели ""Хаймерсы"", должен был уничтожить всех пленных, показать кровавое месиво и сказать ""Ах вы, сука, что ж вы такое наделали со своими собственными гражданами""."
929,#1589,2023-05-09T15:53:06Z,00:39,00:54,"Но оказалось, что все пленные целы, и более того, из моих людей никто не пострадал. У одного легкие царапины, у другого была просто небольшая контузия."
929,#1589,2023-05-09T15:53:06Z,00:54,01:09,"Я вам вообще все по-честному говорю. Ничего от вас не скрываю, господа европейцы, американцы. И поэтому у меня просьба большая. Я приму извинения за то, что вы меня по всяческому полоскали все это время."
929,#1589,2023-05-09T15:53:06Z,01:09,01:31,"Но у меня просьба. Байден, Макрон, кто-то из руководства Европарламента и Еврокомиссии, Владимир Санчжеленский, вчетвером взялись дружно за руки и сказали хором ""Женя, извини нас, пожалуйста, мы больше так не будем""."
929,#1589,2023-05-09T15:53:06Z,01:31,01:43,"Я, конечно же, в этот раз вас прощу, но больше не делайте провокации. Запомните, мои хорошие, провокации делать очень плохо."
929,#1589,2023-05-09T15:53:06Z,01:43,01:44,.
928,NA,2023-05-09T10:55:03Z,00:01,00:04,"Да, дополнительная информация."
928,NA,2023-05-09T10:55:03Z,00:04,00:10,Сам лично осмотрел место попадания ракет.
928,NA,2023-05-09T10:55:03Z,00:10,00:15,На первый взгляд все украинские пленные целы.
928,NA,2023-05-09T10:55:03Z,00:15,00:18,"Поэтому если вы все-таки хотели их уничтожить,"
928,NA,2023-05-09T10:55:03Z,00:18,00:21,"ребят, надо срочно повторять."
928,NA,2023-05-09T10:55:03Z,00:21,00:25,"Координаты все есть, попадание неплохое,"
928,NA,2023-05-09T10:55:03Z,00:25,00:29,но хаймерсы работают не очень хорошо.
928,NA,2023-05-09T10:55:03Z,00:29,00:31,Извините.
928,NA,2023-05-09T10:55:03Z,00:31,00:37,"И у меня отдельная просьба к ГУРу, ВСУ и кто там еще занимается."
928,NA,2023-05-09T10:55:03Z,00:37,00:40,"Ребята, я вас прошу,"
928,NA,2023-05-09T10:55:03Z,00:40,00:43,"ну не давайте вы хаймерсами американцам,"
928,NA,2023-05-09T10:55:03Z,00:43,00:45,чтобы они стреляли.
928,NA,2023-05-09T10:55:03Z,00:45,00:47,Занимайтесь всем сами.
928,NA,2023-05-09T10:55:03Z,00:47,00:51,Потому что иначе они вот так вот всех ваших же перепиздошат.
928,NA,2023-05-09T10:55:03Z,00:51,00:53,"Сначала будут по пленным долбить,"
928,NA,2023-05-09T10:55:03Z,00:53,00:56,а потом вам по переднему краю засадят.
928,NA,2023-05-09T10:55:03Z,00:56,00:58,Не доверяйте американцам.
928,NA,2023-05-09T10:55:03Z,00:58,01:02.320,наши с вами разборки зачем они туда лезут?
927,NA,2023-05-09T10:55:03Z,00:01,00:07,Пока разбираем завалы в месте попадания Химмерса по украинским пленным.
927,NA,2023-05-09T10:55:03Z,00:07,00:16,"И работают следственная группа, и Александр Симонов, военкор, который в ближайшее время выложит материалы,"
927,NA,2023-05-09T10:55:03Z,00:16,00:25,"нашел интересную старую находку, в коробочке лежала, забыли передать."
927,NA,2023-05-09T10:55:03Z,00:25,00:32,"Нашивка нагрудная с надписью ""Довинчи"" - это то, что осталось от Дмитрия Коцубала,"
927,NA,2023-05-09T10:55:03Z,00:32,00:42,"когда ребята ЧВК ""Вагнер"" его уничтожили, командира подразделения ""Волки"" ""Довинчи"" - 67-я бригада."
927,NA,2023-05-09T10:55:03Z,00:42,00:42.500,Пока.
927,NA,2023-05-09T10:55:03Z,00:42.500,00:43.660,Пока!
924,#1587,2023-05-09T09:42:06Z,00:00,00:09.520,после того как ЧВК Вагнер перестала брать пленных бойцов в СУ у нас оставалось
924,#1587,2023-05-09T09:42:06Z,00:09.520,00:16.920,еще определенное количество пленных которые подлежали обмену пленных
924,#1587,2023-05-09T09:42:06Z,00:16.920,00:25.720,лечили кормили и так далее только что по этому объекту прилетели хаймарцы
924,#1587,2023-05-09T09:42:06Z,00:25.720,00:32.840,сколько пленных погибло будем разбираться через час полтора
924,#1587,2023-05-09T09:42:06Z,00:32.840,00:41.160,Александр Симонов выложит у себя в телеграмм канале результата удара по
924,#1587,2023-05-09T09:42:06Z,00:41.160,00:47.520,место содержания пленных уничтожают сами себя
924,#1587,2023-05-09T09:42:06Z,00:47.520,00:54.440,кроме этого вызываем следственную группу для сбора материалов для того чтобы было
924,#1587,2023-05-09T09:42:06Z,00:54.440,01:01.040,понятно чем был нанесен удар как с какой стороны и все остальное
924,#1587,2023-05-09T09:42:06Z,01:01.040,01:06.600,хуй открутитесь господа укропы
919,#1583,2023-05-08T17:28:00Z,00:00.400,00:06.240,сегодня максимальное продвижение групп составило 130 метров занято в общей
919,#1583,2023-05-08T17:28:00Z,00:06.240,00:13.400,"сложности 15 тысяч метров и под контролем противника остается 2,36"
919,#1583,2023-05-08T17:28:00Z,00:13.400,00:20.280,квадратных километра приблизительно бои ожесточенные группы двигаются вперед и
919,#1583,2023-05-08T17:28:00Z,00:20.280,00:27.800,будут продолжаться боеприпасы по предварительным данным начинаем получать
919,#1583,2023-05-08T17:28:00Z,00:27.800,00:29.800,Живую пока не видели.
919,#1583,2023-05-08T17:28:00Z,00:29.800,00:30.300,Пока!
917,NA,2023-05-08T15:21:24Z,00:01,00:03,Я о чём дал дычу длительное время?
917,NA,2023-05-08T15:21:24Z,00:03,00:09,"О том, что в СУ начнут контрнаступление, ликвидировав ЧВК ""Вагнер""."
917,NA,2023-05-08T15:21:24Z,00:09,00:14,"Для этого надо её втянуть в Артёмовск, обрезать фланги и дальше двигаться."
917,NA,2023-05-08T15:21:24Z,00:14,00:19,"А ЧВК ""Вагнер"" должна иметь достаточное количество вооружения, боеприпасов,"
917,NA,2023-05-08T15:21:24Z,00:19,00:23,"чтобы заскочить в Артёмовск, вырвать линию фронта, закрепиться, блять,"
917,NA,2023-05-08T15:21:24Z,00:23,00:26,"и дальше встречать контрнаступление в СУ,"
917,NA,2023-05-08T15:21:24Z,00:26,00:31,"в том числе, блять, оказав поддержку подразделениям российской армии."
917,NA,2023-05-08T15:21:24Z,00:31,00:34,"Если мы просто, блять, будем как можно дольше брать Артёмовск,"
917,NA,2023-05-08T15:21:24Z,00:34,00:39,"то в любом случае это не приведёт к тому, что они отменят своё контрнаступление."
917,NA,2023-05-08T15:21:24Z,00:39,00:41,"Если мы будем Артёмовск брать до 2025 года,"
917,NA,2023-05-08T15:21:24Z,00:41,00:43,"это не значит, что Украина наступать не будет,"
917,NA,2023-05-08T15:21:24Z,00:43,00:45,но других направлениях будут наступать.
917,NA,2023-05-08T15:21:24Z,00:45,00:51,"Речь, то, что говорит Мироскик, исключительно по поводу направления Артёмовского."
914,#1579,2023-05-07T20:43:02Z,00:00,00:04,"На сегодняшний день продвижение подразделений ЧВК ""Вагнер"""
914,#1579,2023-05-07T20:43:02Z,00:04,00:09,составило до 280 метров на различных направлениях.
914,#1579,2023-05-07T20:43:02Z,00:09,00:13,Продвинулись на 53 тысячи метров.
914,#1579,2023-05-07T20:43:02Z,00:13,00:21,"Под контролем противника остаётся 2,37 квадратных километра."
914,#1579,2023-05-07T20:43:02Z,00:21,00:26,"Двигаемся вперёд, ожидаем получения боеприпасов."
912,#1577,2023-05-07T08:54:30Z,00:01,00:07,"Сегодня ночью мы получили боевое распоряжение впервые за всё это время,"
912,#1577,2023-05-07T08:54:30Z,00:07,00:11,"в котором, если убрать секретные данные,"
912,#1577,2023-05-07T08:54:30Z,00:11,00:13,в сухом остатке следующее.
912,#1577,2023-05-07T08:54:30Z,00:13,00:17,"Нам обещают дать боеприпасы и вооружение столько,"
912,#1577,2023-05-07T08:54:30Z,00:17,00:21,сколько нам требуется для продолжения дальнейших действий.
912,#1577,2023-05-07T08:54:30Z,00:21,00:27,"Нам клянутся, что на фланге будет всё выставлено, что необходимо,"
912,#1577,2023-05-07T08:54:30Z,00:27,00:30,"для того, чтобы нас не подрезал противник."
912,#1577,2023-05-07T08:54:30Z,00:30,00:37,"Нам говорят о том, что мы можем действовать в Артёмовске так, как считаем нужным."
912,#1577,2023-05-07T08:54:30Z,00:37,00:43,"И нам дают Суравихина, как человека, который будет принимать все решения"
912,#1577,2023-05-07T08:54:30Z,00:43,00:50,"в рамках боевых действий ЧВК ""Вагнер"" и взаимодействия с Министерством обороны."
912,#1577,2023-05-07T08:54:30Z,00:50,00:56,"А это единственный человек со звездой генерала армии,"
912,#1577,2023-05-07T08:54:30Z,00:56,00:59,который умеет воевать.
912,#1577,2023-05-07T08:54:30Z,00:59,01:04,Больше с этой звездой ни одного человека разумного нет.
912,#1577,2023-05-07T08:54:30Z,01:04,01:08,И ещё немаловажная деталь.
912,#1577,2023-05-07T08:54:30Z,01:08,01:14,Я вчера в наших закрытых чатах специально задал вопрос
912,#1577,2023-05-07T08:54:30Z,01:14,01:20,"всем командирам младшего звена, которые сразу довели до бойцов."
912,#1577,2023-05-07T08:54:30Z,01:20,01:27,"Если кто-то хочет, он может перейти в другие воинские формирования."
912,#1577,2023-05-07T08:54:30Z,01:27,01:30,"Все однозначно ответили ""нет""."
912,#1577,2023-05-07T08:54:30Z,01:30,01:37,"Причём в нецензурной, естественно, свойственной для ЧВК ""Вагнер"" форме."
911,#1576,2023-05-06T21:11:02Z,00:00,00:05,"Ответить критикам, которые говорят о том, что ЧВК ""Вагнер"" должно остаться в Артёмовске,"
911,#1576,2023-05-06T21:11:02Z,00:05,00:08,брать его до конца и погибнуть там.
911,#1576,2023-05-06T21:11:02Z,00:08,00:16,"Ещё раз подчёркиваю, лучше сохранить армию, чем выиграть сражения."
911,#1576,2023-05-06T21:11:02Z,00:16,00:22,В Артёмовске сегодня взято практически 95% территории города.
911,#1576,2023-05-06T21:11:02Z,00:22,00:28,"Оставшиеся 5% для так называемого ""развития успеха"""
911,#1576,2023-05-06T21:11:02Z,00:28,00:33,и похода Красной Армии дальше на запад никакой роли не играют.
911,#1576,2023-05-06T21:11:02Z,00:33,00:36,"ЧВК ""Вагнер"" не имеет боеприпасов."
911,#1576,2023-05-06T21:11:02Z,00:36,00:42,"Никто на сегодняшний день не вышел на меня для того, чтобы эти боеприпасы пополнить,"
911,#1576,2023-05-06T21:11:02Z,00:42,00:44,получить в необходимом объёме.
911,#1576,2023-05-06T21:11:02Z,00:44,00:48,"Без контрбатарейной борьбы, без поражения средств противника"
911,#1576,2023-05-06T21:11:02Z,00:48,00:55,"не может быть никакого наступления, потому что я поведу дальше людей на верную гибель."
911,#1576,2023-05-06T21:11:02Z,00:55,01:00,С этого числа мы начинаем вывод подразделений.
911,#1576,2023-05-06T21:11:02Z,01:00,01:08,"За время войны, 400 дней которой ЧВК ""Вагнер"" воюет 24 часа в сутки,"
911,#1576,2023-05-06T21:11:02Z,01:08,01:13,"десятки тысяч вагнеровцев не продолжили воевать,"
911,#1576,2023-05-06T21:11:02Z,01:13,01:18,"потому что погибли или были ранены, в том числе тяжело ранены."
911,#1576,2023-05-06T21:11:02Z,01:18,01:24,"Поэтому я сохраняю ЧВК ""Вагнер"" в том виде, в котором оно есть."
911,#1576,2023-05-06T21:11:02Z,01:24,01:32,Два квадратных километра Артёмовска на ход военной операции никаким образом не влияют.
911,#1576,2023-05-06T21:11:02Z,01:32,01:40,"Самое главное, чтобы те, кто её возглавляют, знали, куда они идут, до каких рубежей и с какой целью."
911,#1576,2023-05-06T21:11:02Z,01:40,01:45,Они просто развлекались в отсутствии боеприпасами нашими победами.
911,#1576,2023-05-06T21:11:02Z,01:45,01:51,"Что касается моих личных амбиций, у меня нет амбиций остаться в истории человеком,"
911,#1576,2023-05-06T21:11:02Z,01:51,01:59,"который взял Артёмовск, у меня есть амбиции принести пользу нашему народу и нашему государству."
911,#1576,2023-05-06T21:11:02Z,01:59,02:05,"Поэтому критики, которые говорят, что нужно остаться в Артёмовске и погибнуть,"
911,#1576,2023-05-06T21:11:02Z,02:05,02:12,"вперёд, автомат в руки, бронежилет на себя, идите, время ещё есть."
911,#1576,2023-05-06T21:11:02Z,02:12,02:20,"Если проживёте два дня под Артёмовским огнём, дай бог вам здоровья, всем желаю удачи."
911,#1576,2023-05-06T21:11:02Z,02:20,02:30,Поэтому операция «Бахмутская мясорубка» по причине отсутствия боеприпасов у ЧВК «Вагнер» закончена.
911,#1576,2023-05-06T21:11:02Z,02:30,02:36,"Больше нечем рубить в СУ, кроме как топорами и мачете."
911,#1576,2023-05-06T21:11:02Z,02:36,02:38,Но это оставим на следующий раз.
911,#1576,2023-05-06T21:11:02Z,02:38,02:49,"А личный состав ЧВК «Вагнер» будет сохранён для следующих операций в интересах России, а не на потеху."
911,#1576,2023-05-06T21:11:02Z,02:50,02:52,Вот это самое главное.
911,#1576,2023-05-06T21:11:02Z,02:52,03:00,"А что касается оперативного простора, главный вопрос, пока мы погибали под «Бахмутом»,"
911,#1576,2023-05-06T21:11:02Z,03:00,03:06,почему этим никто не пользуется и какова цель нашей военной операции?
911,#1576,2023-05-06T21:11:02Z,03:06,03:10,"Ответьте, те, кто знает и критикует."
909,#1574,2023-05-06T17:29:52Z,00:00,00:07,Подразделения ЧВК «Вагнер» ведут бои в населённом пункте «Бахмут».
909,#1574,2023-05-06T17:29:52Z,00:07,00:19,"Несмотря на снарядный голод, группами сегодня занято 95 700 квадратных метров."
909,#1574,2023-05-06T17:29:52Z,00:19,00:30,"Под контролем противника остаётся 2,42 квадратных километра."
909,#1574,2023-05-06T17:29:52Z,00:30,00:36,Максимальное продвижение составило 170 метров.
909,#1574,2023-05-06T17:29:52Z,00:36,00:46,"Противник взорвал несколько зданий в центре так называемого «гнезда», которое они удерживают."
909,#1574,2023-05-06T17:29:52Z,00:46,00:51,Это комплекс высокоэтажных зданий.
909,#1574,2023-05-06T17:29:52Z,00:51,01:04,Подразделения ЧВК «Вагнер» продолжают штурм «Бахмута» до нулей часов 10 мая 23 года.
907,#1572,2023-05-06T10:00:15Z,00:00,00:07,"Я благодарю Рамзана Ахматовича за то, что он согласился,"
907,#1572,2023-05-06T10:00:15Z,00:07,00:13,"имея, вероятнее всего, возможности для получения всего необходимого"
907,#1572,2023-05-06T10:00:15Z,00:13,00:20,и имея все необходимые ресурсы встать в «Бахмут» на наши позиции.
907,#1572,2023-05-06T10:00:15Z,00:20,00:31,"Я уже связываюсь с его представителями, чтобы передачу позиций начать осуществлять незамедлительно,"
907,#1572,2023-05-06T10:00:15Z,00:31,00:42,"для того, чтобы 10 мая в 0 часов 0 минут, ровно в тот момент, когда по нашим расчётам"
907,#1572,2023-05-06T10:00:15Z,00:42,00:50,"мы полностью исчерпаем свой боевой потенциал, на наши места встали наши боевые товарищи"
907,#1572,2023-05-06T10:00:15Z,00:50,00:55,и продолжили штурм населенного пункта «Бахмут».
907,#1572,2023-05-06T10:00:15Z,00:55,01:01,В «Бахмуте» осталось чуть более двух квадратных километров.
907,#1572,2023-05-06T10:00:15Z,01:01,01:07,"«Бахмут» будет взят, несомненно, силами Ахмат."
906,#1571,2023-05-06T09:44:09Z,00:00,00:03,Пытаюсь своим долгом проинформировать.
906,#1571,2023-05-06T09:44:09Z,00:03,00:12,"Сегодня, 6 мая 2023 года, по состоянию на 12.00 по полудню,"
906,#1571,2023-05-06T09:44:09Z,00:12,00:19,"никто из Министерства обороны на представителей ЧВК «Вагнер» не выходил,"
906,#1571,2023-05-06T09:44:09Z,00:19,00:28,"снаряды никакие не поставлял, наши заявки на снаряды не рассмотрены и не выполнены."
906,#1571,2023-05-06T09:44:09Z,00:28,00:32,Снарядный год продолжается.
906,#1571,2023-05-06T09:44:09Z,00:32,00:41,"Подразделения выполняют задачи, поставленные до исхода дня 9 мая."
904,#1570,2023-05-06T09:28:39Z,00:01,00:08,Вчера вечером Захар Прилепин сделал заявление в поддержку ЧВК «Вагнер».
904,#1570,2023-05-06T09:28:39Z,00:08,00:13,"Я собирался сегодня отреагировать, поблагодарить его за это,"
904,#1570,2023-05-06T09:28:39Z,00:13,00:21,но из-за утренней занятости перенес это на вторую половину дня.
904,#1570,2023-05-06T09:28:39Z,00:21,00:27,"Я сейчас срочно хочу сказать, Захар, спасибо тебе за то,"
904,#1570,2023-05-06T09:28:39Z,00:27,00:31,что ты вчера нас поддержал и всегда поддерживал.
904,#1570,2023-05-06T09:28:39Z,00:31,00:36,"И надеюсь, что с тобой все будет в порядке."
904,#1570,2023-05-06T09:28:39Z,00:36,00:41,"Мы держим, как говорится, пальцы крестиком, чтобы все было хорошо."
904,#1570,2023-05-06T09:28:39Z,00:41,00:43,Держись!
902,#1568,2023-05-05T19:20:23Z,00:01,00:05,Несмотря на тяжелый снарядный голос подразделения ЧВК «Вагнер»
902,#1568,2023-05-05T19:20:23Z,00:05,00:12,сегодня продвинулись в различных направлениях до 170 метров
902,#1568,2023-05-05T19:20:23Z,00:12,00:18,"и заняли 59,5 тысяч метров площади города."
902,#1568,2023-05-05T19:20:23Z,00:18,00:26,"Под контролем противника остаются 2,52 квадратных километра."
902,#1568,2023-05-05T19:20:23Z,00:26,00:35,"Как я сегодня и говорил, у нас есть еще остатки возможностей"
902,#1568,2023-05-05T19:20:23Z,00:35,00:42,продвигаться в Бахмуте до исхода дня 9 мая.
902,#1568,2023-05-05T19:20:23Z,00:42,00:45,"Папаки лают, а караван идет!"
902,#1568,2023-05-05T19:20:23Z,00:45,00:47,Субтитры делал DimaTorzok
901,#1567,2023-05-05T15:37:33Z,00:00,00:08,"Я не в курсе того, какие были даны поручения."
901,#1567,2023-05-05T15:37:33Z,00:08,00:12,К нам никто не обращался.
901,#1567,2023-05-05T15:37:33Z,00:12,00:16,На наши многочисленные письма по припасам
901,#1567,2023-05-05T15:37:33Z,00:16,00:20,ни одного ответа на сегодня нет.
901,#1567,2023-05-05T15:37:33Z,00:20,00:24,"Мой официальный представитель ЧВК ""Вагнер"""
901,#1567,2023-05-05T15:37:33Z,00:24,00:27,"Герой России ""Трошев"""
901,#1567,2023-05-05T15:37:33Z,00:27,00:31,в Генеральном штабе никакую информацию не получал.
901,#1567,2023-05-05T15:37:33Z,00:31,00:34,С ним никто не общается.
894,#1563,2023-05-04T09:59:18Z,00:01,00:04,Как человек радикально настроенный
894,#1563,2023-05-04T09:59:18Z,00:04,00:07,"я могу сказать, что о применении ядерного оружия"
894,#1563,2023-05-04T09:59:18Z,00:07,00:09,в ответ на беспилотник
894,#1563,2023-05-04T09:59:18Z,00:09,00:12,конечно никакой речи быть не может.
894,#1563,2023-05-04T09:59:18Z,00:12,00:15,Нужно прежде всего на дыбу
894,#1563,2023-05-04T09:59:18Z,00:15,00:20,"того, кто отвечает за борьбу с беспилотниками"
894,#1563,2023-05-04T09:59:18Z,00:20,00:24,"разобраться, как это могло произойти в принципе,"
894,#1563,2023-05-04T09:59:18Z,00:24,00:27,а после этого приложить все усилия
894,#1563,2023-05-04T09:59:18Z,00:27,00:30,"для того, чтобы мы стали ведущей державой"
894,#1563,2023-05-04T09:59:18Z,00:30,00:33,в области развития технологий БПЛА
894,#1563,2023-05-04T09:59:18Z,00:33,00:36,и точно такими же беспилотниками отвечать.
894,#1563,2023-05-04T09:59:18Z,00:36,00:39,"А так мы выглядим как клоуны,"
894,#1563,2023-05-04T09:59:18Z,00:39,00:41,которые грозятся ядреной бомбой
894,#1563,2023-05-04T09:59:18Z,00:41,00:44,в ответ на детский беспилотник.
893,#1562,2023-05-03T17:57:00Z,00:01,00:05,"Сегодня подразделения ЧВК ""Вагнер"""
893,#1562,2023-05-03T17:57:00Z,00:05,00:09,продвинулись до 230 метров
893,#1562,2023-05-03T17:57:00Z,00:09,00:15,и заняли площадь 54 тысячи квадратных метров.
893,#1562,2023-05-03T17:57:00Z,00:15,00:18,Под контролем противника осталось
893,#1562,2023-05-03T17:57:00Z,00:18,00:24,"2,64 километра в квадрате."
893,#1562,2023-05-03T17:57:00Z,00:24,00:30,"Погибшими 116 человек из состава ЧВК ""Вагнер""."
893,#1562,2023-05-03T17:57:00Z,00:30,00:34,Снарядный голод острейший.
893,#1562,2023-05-03T17:57:00Z,00:34,00:38,ВСУ начала свое контрнаступление.
893,#1562,2023-05-03T17:57:00Z,00:38,00:42,Люди у них и снаряды в безлимите.
893,#1562,2023-05-03T17:57:00Z,00:42,00:47,Министерство обороны боеприпасы артиллерийские
893,#1562,2023-05-03T17:57:00Z,00:47,00:50,нам не выдает.
893,#1562,2023-05-03T17:57:00Z,00:50,00:54,У нас имеется запас на несколько дней.
893,#1562,2023-05-03T17:57:00Z,00:54,00:58,Никакой реакции со стороны околовоенных чиновников
893,#1562,2023-05-03T17:57:00Z,00:58,01:01,до сих пор не произошло.
893,#1562,2023-05-03T17:57:00Z,01:01,01:07,"Они игнорируют любые вопросы от ЧВК ""Вагнер""."
892,#1561,2023-05-03T14:55:40Z,00:01,00:04,"Анастасия, действительно, эта девушка, она"
892,#1561,2023-05-03T14:55:40Z,00:04,00:07,"раздает листовки ЧВК ""Вагнер""."
892,#1561,2023-05-03T14:55:40Z,00:07,00:10,За последнее время из Ярославля
892,#1561,2023-05-03T14:55:40Z,00:10,00:13,к нам прибыло около 100 человек
