datetime,text,llama3.2,phi4,phi4-mini,gemma2,gemma3,olmo2,deepseek-r1:8b,mistral,owl/t-lite,akdengi/saiga-gemma2,lakomoor/vikhr-llama-3.2-1b-instruct:1b,about_military_total
2023-02-27T19:52:21Z,Сальдо: к концу лета планируется возобновить железнодорожное сообщение между Херсонской областью и Крымом.,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
2023-02-28T12:28:26Z,"Российские войска поразили на Херсонском направлении склад боеприпасов, сообщили в российском оборонном ведомстве.

Также средства ПВО России сбили 6 снарядов РСЗО HIMARS и уничтожили 8 беспилотников ВСУ.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-01T11:06:29Z,"ВС РФ уничтожили три диверсионно-разведывательные группы ВСУ на Купянском направлении в ЛНР и Харьковской области, сообщили в МО РФ.

Также ВС РФ уничтожили на Херсонском направлении до 85 украинских военнослужащих и две самоходные гаубицы ""Акация"".",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-01T11:10:00Z,"ВС РФ уничтожили склад боеприпасов 110-й механизированной бригады ВСУ в районе Очеретино в ДНР, добавили в Минобороны РФ.

Российские войска уничтожили склад боеприпасов 123-й бригады территориальной обороны ВСУ в Херсонской области.

Также ВС РФ уничтожили более 150 военных ВСУ на Красно-Лиманском направлении в течение суток.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-01T13:13:34Z,"Житель села Виноградово Херсонской области обнаружил недалеко от населенного пункта неразорвавшийся снаряд от системы залпового огня ""Град"". 

Чтобы ликвидировать представляющий опасность боеприпас, на место прибыли взрывотехники полицейского спецназа. Они уничтожили его контролируемым взрывом.",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10
2023-03-01T18:41:40Z,"Мурал, посвященный Дарье Дугиной, торжественно открыли в одной из школ Геническа Херсонской области.",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,5
2023-03-02T11:46:10Z,"Российские войска уничтожили на херсонском направлении до 80 украинских военнослужащих и гаубицу ""Мста-Б"", рассказали в Минобороны РФ.

Также войска РФ уничтожили узел связи и склад боеприпасов 110-й механизированной бригады ВСУ в районе Авдеевки в ДНР.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-03T05:48:28Z,"В Херсонской области задержан информатор украинских войск, пересылавший данные о местоположении военных РФ, сообщает МВД региона.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-04T10:22:31Z,"⚡️ ⚡️ ⚡️ ⚡️  До 150 украинских военных и один ""Град"" противника уничтожены на краснолиманском направлении в течение суток, сообщили в Минобороны России.

▪️Российские войска уничтожили на херсонском направлении до 70 солдат ВСУ и артиллерийскую систему М777 производства США.

▪️Российские войска продолжили наступать на донецком направлении, где противник потерял за сутки почти 500 военных.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,10
2023-03-04T13:07:26Z,"Меры защиты от возможных террористических угроз усилят в Херсонской области после  теракта  в Брянской области, сообщил врио губернатора региона Владимир Сальдо.

Он отметил, что в регионе будут усилены блокпосты и патрули, а также контроль линии боевого соприкосновения.",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10
2023-03-06T09:56:15Z,"В Херсоне частично пропал свет, сообщают местные издания.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4
2023-03-06T10:59:09Z,"ВС РФ уничтожили склад боеприпасов в районе Дачного и радиолокационную станцию контрбатарейной борьбы в районе Часова Яра в ДНР, сообщили в МО РФ. 

▪️Средства ПВО России за сутки сбили 15 снарядов РСЗО HIMARS и ""Ураган"", уничтожили 9 беспилотников ВСУ.

▪️ВС РФ уничтожили на херсонском направлении самоходную гаубицу ""Акация"" ВСУ.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-06T18:23:56Z,"Ветеран ВОВ 96-летний житель Херсонской области получил долгожданный документ — паспорт гражданина РФ. 

Сотрудники МВД России лично посетили Семена Михайловича. Он освобождал Украину и Польшу от фашистов и участвовал в Висло-Одерской фронтовой операции в начале 45-го. 

За четыре месяца до освобождения Берлина получил ранение — снайпер попал в ногу, которую потом пришлось ампутировать.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-07T12:00:39Z,"МО РФ: ВС РФ уничтожили на херсонском направлении до 35 военных и две гаубицы Д-30 ВСУ.

▪️ВС РФ за сутки поразили 74 артиллерийских подразделения ВСУ на огневых позициях.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-08T10:22:10Z,"За мужество и отвагу, проявленные при исполнении профессионального долга, орденом Мужества награждена Луговская Влада – собственный корреспондент Херсонской областной радиокомпании.",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8
2023-03-08T11:41:01Z,"Российские войска уничтожили на Херсонском направлении до 50 военнослужащих и гаубицу Д-30 ВСУ, сообщили в Минобороны РФ.

📍На Купянском направлении за сутки уничтожено до 60 украинских военнослужащих, две бронемашины, три автомобиля и самоходная гаубица ""Акация"".

📍В ДНР уничтожена украинская РЛС низколетящих воздушных целей 36Д и поражен штаб 59-й мотопехотной бригады ВСУ.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-08T17:58:09Z,"Система противовоздушной обороны в Херсонской области усилена, заявил врио губернатора Херсонской области Владимир Сальдо.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-09T09:17:36Z,"С 1 апреля эксплуатация электросетей Херсонской области классом напряжения 150 кВ и выше перейдет к ""Россетям"". Об этом сообщили в российском Минэнерго.

Организация ""Россети"" осуществляет передачу электроэнергии по единой национальной электросети России. 

""Область заинтересована в скорейшей интеграции в российскую энергосистему"", - передает РИА Новости сообщение правительства региона.",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2
2023-03-10T10:08:58Z,"ВС РФ поразили зенитный ракетный комплекс С-300 ВСУ в ДНР, а также уничтожили на Херсонском направлении 20 военных ВСУ и самоходку ""Гвоздика.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-11T11:38:36Z,"На Донецком направлении ВС РФ за сутки уничтожили более 140 военнослужащих ВСУ, две бронемашины и две гаубицы Д-30, сообщили в Минобороны РФ. 

Также российские войска уничтожили на Херсонском направлении свыше 50 военнослужащих и склад боеприпасов 124-й бригады ВСУ.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-12T08:03:19Z,"Около 4,8 миллиона школьных учебников поставлено в ЛНР, ДНР, Запорожскую и Херсонскую области за счет средств федерального бюджета. Об этом по сообщению ТАСС заявил министр просвещения РФ Сергей Кравцов.

Также в новые регионы поставлено 744 комплекта наглядных пособий, 14 737 единиц спортивного оборудования, 25 787 единиц школьной мебели, 494 школьных автобуса, было оборудовано 999 компьютерных классов.

Повышение квалификации, как сообщил министр, прошли 20 397 педагогов и руководящих работников.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2
2023-03-12T10:58:18Z,"❗️ ❗️ ❗️ ❗️ ❗️  ""Наведу справочки о вашем здоровье"", - пообещал Владимир Путин журналистке ТРК ""Таврия"" Владе Луговской, раненной в Херсоне во время украинских обстрелов.

Автор и соведущий программы  ""Москва. Кремль. Путин""   Павел Зарубин  показал уникальные кадры беседы, которая состоялась между Путиным и журналисткой, перед уходом президента с церемонии награждения.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8
2023-03-12T12:09:20Z,"Средства ПВО России за сутки сбили 2 вертолета Ми-8, 7 снарядов РСЗО HIMARS и ""Ураган"", уничтожили 1 беспилотник, сообщили в Минобороны РФ.

Также в ведомстве сообщили, что в течение суток ВСУ потеряли на херсонском направлении самоходную артиллерийскую установку ""Гвоздика"".",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-14T09:11:23Z,"""Мы приглашаем премьер-министра Великобритании Риши Сунака в Херсонскую область"", - такой неожиданный ответ предложил врио губернатора Владимир Сальдо на введенные против РФ санкции.

""Пусть приедет, мы ему обеспечим безопасность, дадим возможность ознакомиться со всей ситуацией, поговорить с людьми"", - уточнил Сальдо.",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,6
2023-03-14T09:37:09Z,"В Херсонской области задержан местный житель, в пьяном виде пытавшийся сжечь флаг России. ""Перестаравшись"", он едва не загорелся сам и не спалил свой участок. 

Правоохранителям задержанный пояснил: полотнище он украл в одном из административных зданий. Мужчина извинился за свой поступок, объяснив его опьянением.

Возбуждено уголовное дело о надругательстве над госсимволом. Также выясняется, где фигурант приобрел 20 коробок алкоголя в условиях ограничений продажи спиртного в регионе.",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4
2023-03-15T08:31:42Z,"Гражданин Украины, обвиняемый в покушении на совершение теракта в Херсоне 9 мая, признал вину.

В зале суда Павел Запорожец также заявил, что не признает, что его судят в рамках уголовного кодекса. По его мнению, так как он военнослужащий, его должны судить в рамках Женевской конвенции.",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10
2023-03-16T06:10:01Z,"Сирия признает новые границы РФ после присоединения к ней ДНР, ЛНР, Херсонской и Запорожской областей, сообщил Башар Асад.

""Это российские территории, и даже если бы не случилась война, это исторически российские территории"", – отметил он в интервью РИА Новости.",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9
2023-03-16T10:05:09Z,"Силы РФ полностью контролируют линию боевого соприкосновения на левобережье Днепра в Херсонской области, заявил врио губернатора Херсонской области Владимир Сальдо.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-16T10:22:12Z,"Публично-правовая компания ""Фонд развития территорий"" рассчитывает обеспечить новым жильем 45 тысяч переселенцев из Херсонской области в 2023 году, рассказал генеральный директор ФРТ Ильшат Шагиахметов.

""На сегодняшний момент порядка 30 тысяч граждан обеспечены жилищными сертификатами. Мы точно выполним эту задачу"", - подчеркнул он.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
2023-03-17T07:32:59Z,"В Черниговской, Сумской, Полтавской, Харьковской, Кировоградской, Днепропетровской, Николаевской областях Украины, а также подконтрольных Киеву районах Херсонской, Запорожской и Донецкой областей объявлена воздушная тревога.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-17T09:07:37Z,"Российские артиллеристы пресекли попытку ВСУ высадить десант на левом берегу Днепра в Херсонской области, сообщил ТАСС врио губернатора Владимир Сальдо.

""Случай на Каховском водохранилище - самая крупная попытка переправы в последнее время. И по числу потерь еще более провальная и безуспешная, чем обычно"", - подчеркнул он.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-17T09:24:55Z,"В новых регионах РФ будет сформирована сеть федеральных трасс. Работа уже началась, сообщил Марат Хуснуллин. 

1039 км автодорог в ДНР, ЛНР, Запорожской и Херсонской областях получат статус федеральных в 2023 году. Но сперва их продиагностируют, отметил вице-премьер.",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,4
2023-03-17T11:08:36Z,"ВС РФ уничтожили до 25 военных и САУ ""Акация"" ВСУ на Херсонском направлении, добавили в Минобороны РФ.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-18T12:53:19Z,"⚡️ ⚡️ ⚡️ ⚡️  Владимир Путин приехал в Севастополь. Президенту представили Школу искусств и детский центр ""Корсунь"" у Херсонеса Таврического.

Кадры опубликовал член Общественной палаты РФ, директор парка ""Россия - моя история"" Иван Есин в своем Telegram-канале.",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
2023-03-18T14:32:38Z,"🔴 🔴 🔴 🔴 🔴  Владимир Путин  посещает объекты  историко-археологического парка ""Херсонес Таврический"".",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA
2023-03-18T14:52:11Z,"⏫ ⏫ ⏫ ⏫ ⏫  В день годовщины воссоединения Крыма с Россией Владимир Путин совершил визит в историко-археологический парк ""Херсонес Таврический"" в Севастополе. 

Президенту показали детский центр ""Корсунь"" – филиал ""Артека"" и детский художественно-эстетический центр. Кадры показали в эфире телеканала ""Россия 24"".",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,6
2023-03-18T20:00:21Z,"Главные новости к этому часу:

 🔲  Сегодня отмечают  День воссоединения  Крыма с Россией 

 🔲  Путин приехал осмотреть историко-археологический парк  ""Херсонес Таврический""  

 🔲  За дискредитацию любых участников СВО теперь будет грозить  уголовная ответственность  

 🔲   Паводковая ситуация  остается сложной в 18 регионах 

 🔲   Завершились учения  России, Китая и Ирана в Аравийском море",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10
2023-03-19T11:40:20Z,"ВС РФ уничтожили на Херсонском направлении свыше 20 военных и две гаубицы ""Гвоздика"" ВСУ, сообщили в российском оборонном ведомстве.

Средства ПВО РФ за сутки также сбили 10 снарядов РСЗО HIMARS и ""Ольха"", уничтожили семь украинских беспилотников,",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,10
2023-03-19T14:13:09Z,"СК России возбудил уголовное дело по факту убийства командира взвода ППС в Херсонской области, а также по факту покушения на убийство его супруги и совершеннолетней дочери.

Ранее неизвестный преступник заложил специальное устройство под автомобиль, за рулем которого был сотрудник полиции. 

В результате взрыва мужчина погиб, члены его семьи получили ранения.",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,8
2023-03-20T10:57:13Z,"⚡️ ⚡️ ⚡️ ⚡️  Путин: важно оперативно комплектовать в ДНР, ЛНР, Запорожской и Херсонской областях территориальные структуры МВД.",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10
2023-03-20T12:45:05Z,"⚡️  Минобороны России: ВС РФ за сутки уничтожили более 245 военных ВСУ на Донецком направлении.

 🔺  Войска РФ уничтожили на Краснолиманском направлении более 100 вукраинских военных.

 🔺  ВСУ потеряли свыше 50 военных на Южнодонецком и Запорожском направлениях.

 🔺  ВС РФ уничтожили до 55 украинских военных на Купянском направлении.

 🔺  На Херсонском направлении уничтожено до 40 украинских военных и САУ Paladin.",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,9
2023-03-21T11:07:22Z,"На Херсонском направлении за сутки уничтожено свыше 40 украинских военнослужащих, три автомобиля, две самоходных гаубицы ""Акация"" и артиллерийская система М777 производства США. Об этом сообщили на брифинге Минобороны РФ.

 🔺  ВСУ потеряли за сутки до 160 военнослужащих на Донецком направлении.

 🔺  Войска РФ уничтожили до 80 украинских военных на Купянском направлении в течение суток.

 🔺  ВС РФ уничтожили на Краснолиманском направлении до 95 военных ВСУ.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-22T10:16:56Z,"Сальдо: линия обороны по левому берегу Днепра в пределах Херсонской области усилена в три раза. 

""Пусть враг только попробует сунуться, ему будет дан самый жесткий отпор"", - заявил врио губернатора региона в Telegram-канале. Он добавил, что в регионе создан добровольческий батальон им. Василия Маргелова.",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10
2023-03-23T17:28:23Z,"Сальдо: ложный вброс от Генштаба наших противников, думаю, вызван тем, что приезд Зеленского в Херсонскую область дал слабый пиар-эффект.",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9
2023-03-24T11:42:37Z,"ВС РФ за сутки уничтожили на Южно-Донецком и запорожском направлениях более 40 украинских военных и САУ Krab польского производства, сообщили в Минобороны РФ. 

В ведомстве добавили, что войска РФ уничтожили на Херсонском направлении до 40 украинских военных и артсистему М777 производства США.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-24T12:32:50Z,"Правительство подготовило законопроект о создании свободной экономической зоны на территориях ДНР, ЛНР, Запорожской и Херсонской областей, отметил Мишустин.",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3
2023-03-25T11:25:55Z,"На Херсонском направлении уничтожено до 35 украинских военных, 10 автомобилей, а также самоходная гаубица ""Гвоздика"", сообщили в Минобороны РФ.

Также сбито 11 беспилотников ВСУ, 6 снарядов РЗСО HIMARS и ""Ольха"", перехвачена ракета HARM.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-26T11:22:10Z,"Средства ПВО РФ за сутки уничтожили 14 украинских беспилотников, перехватили 7 снарядов РСЗО HIMARS, сообщили в Минобороны РФ.

📍 Потери ВСУ на Красно-Лиманском направлении за сутки составили до 90 военнослужащих и 9 единиц техники.

📍 На Херсонском направлении уничтожена одна артиллерийская система М777 производства США.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,10
2023-03-27T11:26:39Z,"Минобороны РФ: ВС РФ уничтожили за сутки более 85 военных ВСУ на Красно-Лиманском направлении.

Также ВС РФ уничтожили на Херсонском направлении до 30 военных ВСУ, гаубицу ""Гвоздика"" и склад боеприпасов бригады теробороны ВСУ в Харьковской области.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-27T14:55:15Z,"В ДНР, ЛНР, Херсонской и Запорожской областях до 1 января 2026 года не будет действовать норма о предельном возрасте для службы в Росгвардии, следует из указа Путина.",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10
2023-03-28T11:38:10Z,"Потери ВСУ за сутки составили до 240 военнослужащих на Донецком направлении, сообщили на брифинге Минобороны РФ.

Потери противника на Купянском направлении составили до 65 человек, на Краснолиманском - до 125, на Южнодонецком и Запорожском направлениях - около 20, на Херсонском направлении - до 18.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-28T11:39:33Z,"Средства ПВО РФ за сутки перехватили восемнадцать снарядов РСЗО HIMARS, сообщили в в российском Минобороны.

 🔺  ВС РФ уничтожили РЛС ЗРК С-300 ВСУ в Херсонской области.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-29T11:53:31Z,"ВС РФ за сутки уничтожили до 310 военнослужащих ВСУ на Донецком направлении, сообщили на брифинге Минобороны РФ. 

 🔺   До 100 человек убитыми потеряли ВСУ на Краснолиманском направлении.

 🔺  На Херсонском направлении уничтожены до 40 украинских военных и артсистема М777 производства США.

 🔺  Более 35 украинских военных на Купянском направлении.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-30T11:28:53Z,"Российские войска уничтожили в Херсонской и Запорожской областях склад с боеприпасами и хранилище топлива ВСУ, сообщили на брифинге Министерства обороны РФ.

 🔺  ВС РФ уничтожили на Херсонском направлении до 25 военных и 3 гаубицы Д-30 ВСУ.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-31T12:50:04Z,"ВС РФ уничтожили склад топлива украинской 126-й бригады территориальной обороны в районе населенного пункта Отрадокаменка Херсонской области, сообщили на брифинге Минобороны России.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-31T12:54:41Z,"Минобороны РФ: средствами ПВО за сутки перехвачено три реактивных снаряда системы залпового огня HIMARS. 

 🔺  Уничтожены три украинских БПЛА в районах населенных пунктов Маринское и Зеленый Под Херсонской области.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-03-31T12:57:53Z,"Войска РФ уничтожили за сутки до 85 военных ВСУ Краснолиманском направлении. Об этом сообщили на брифинге Министерства обороны России.

 🔺  ВС РФ уничтожили на Херсонском направлении до 30 военных и гаубицу ""Акация"" ВСУ.

 🔺  На Южнодонецком и Запорожском направлениях уничтожены до 35 украинских военных, а также гаубицы Д-30 и Д-20.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,10
2023-04-01T17:15:06Z,"❕   Фрегат «Херсонес» пришвартовался в порту Новороссийска

 У корабля длинная и непростая история.

С вводом в эксплуатацию в 1989 г., судно под управлением Черноморского отряда учебных судов совершало учебные международные рейсы с курсантами на борту. В 1991 г. ПУС «Херсонес» передано Керченскому филиалу Калининградского технологического института рыбной промышленности и хозяйства. В 1992 году судно перешло под Украинский флаг, лишилось валютного финансирования и возможности приобретать запасные части для ремонта импортного оборудования.

В 2006 году судну запретили выходить в море. Корабль начал медленно ржаветь. 

После воссоединения России и Крыма фрегат реанимировали. Паруснику был возвращен исторический белый цвет с синей полосой вдоль борта и золотисто-охровыми украшениями.

Со 2 июля 2016 года трехмачтовый парусник «Херсонес» официально приписан к Севастопольскому порту. 

Видео: НОВОСТИ НОВОРОССИЙСКА

 ☺️   Подписывайся  и будь в курсе событий",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,9
2023-04-02T07:19:00Z,"Воздушная тревога объявлена в Сумской, Полтавской, Харьковской, Днепропетровской областях Украины, а также подконтрольных Киеву районах Херсонской, Запорожской и Донецкой областей.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-04-03T11:42:52Z,"Минобороны РФ: российские войска уничтожили на Красно-Лиманском направлении до 50 военных ВСУ.

 🔲  ВС РФ уничтожили за сутки на Херсонском направлении до 10 военных и гаубицу ""Акация"" ВСУ.

 🔲  ПВО РФ перехватила 10 снарядов РСЗО HIMARS и ""Смерч"", сбила 7 беспилотников ВСУ.",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10
2023-04-05T05:18:49Z,"Минпросвещения РФ разработало учебное пособие по украинскому языку, предназначенное для учеников младших классов.

В учебных заведениях ДНР, ЛНР, Запорожской и Херсонской областей учащиеся смогут изучать украинский язык как родной или в качестве факультатива, заявил замминистра просвещения Александр Бугаев. 

Он добавил, что обучение в новых субъектах РФ ведется преимущественно на русском языке, а формат изучения украинского будет выбираться в каждом конкретном регионе.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3
2023-04-05T06:02:47Z,⚡️  Воздушная тревога объявлена в Днепропетровской области Украины и в подконтрольных Киеву частях Запорожской и Херсонской областей.,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10
2023-04-05T11:32:54Z,"Минобороны РФ: авиация российских ВКС в ДНР сбила украинский истребитель МиГ-29.

 🔺  ВС РФ уничтожили за сутки на Херсонском направлении до 20 военных ВСУ и гаубицу ""Акация"".",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-04-05T14:45:13Z,"Была организована большая работа по переезду жителей Херсона и Херсонской области, граждане получают сертификаты на жилье, заявил Хуснуллин.",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5
2023-04-06T11:13:40Z,🔴 🔴 🔴 🔴 🔴  Владимир Путин проводит  рабочую встречу  с врио губернатора Херсонской области Владимиром Сальдо.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5
2023-04-06T11:21:26Z,"""В конечном итоге, газ-то был российский"", - заявил Владимир Путин во время обсуждения вопросов газификации с врио губернатора Херсонской области, отметившим что раньше газ шел с Украины.

Владимир Сальдо в ответ заметил: ""Газ только российский, другого же нет"".",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4
2023-04-07T06:48:51Z,"⚡️  ФСБ задержала в Херсонской области агента СБУ и его пособника, собиравших данные о дислокации и перемещении ВС РФ. Информация использовалась для ударов по российским войскам.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
2023-04-07T07:48:34Z,"""Сбрасывайте все, что есть - технику, дислокацию, перемещение"": ФСБ поделилась кадрами допроса  задержанных  в Херсонской области агента СБУ и его пособника.

Граждане Украины признались, что пересылали данные украинским спецслужбам. Возбуждены уголовные дела о шпионаже, обоим грозит до 20 лет лишения свободы.",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,9
2023-04-07T11:29:22Z,"Минобороны: ВС РФ поразили командо-наблюдательный пункт, а также два склада боеприпасов ВСУ в ДНР, ЛНР и Херсонской области.

 🔺  Российские военные за сутки поразили 86 артиллерийских подразделений ВСУ на огневых позициях.

 🔺  ВС РФ уничтожили на Херсонском направлении до 14 противников и три САУ ВСУ.",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,9
2023-04-07T20:04:02Z,"Важные новости к этому часу:

 🔲  На пресс-конференции в Анкаре глава МИД РФ назвал  условия переговоров  с Украиной

 🔲  Министерство обороны США занимается расследованием утечки  секретных документов  о состоянии армии Украины

 🔲   Израильские военные  ночью ударили по территории сектора Газа

 🔲   Агента СБУ  задержали в Херсонской области

 🔲   Православные  празднуют Благовещение ",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11
