doc_id,text,gemma3,owl/t-lite,llama3.2,phi4-mini,phi4
ВЕСТИ_63804,"Публично-правовая компания ""Фонд развития территорий"" рассчитывает обеспечить новым жильем 45 тысяч переселенцев из Херсонской области в 2023 году, рассказал генеральный директор ФРТ Ильшат Шагиахметов.

""На сегодняшний момент порядка 30 тысяч граждан обеспечены жилищными сертификатами. Мы точно выполним эту задачу"", - подчеркнул он.",ФРТ; переселенцы; Херсонская область; жилищные сертификаты; 2023 год,Ukraine; Refugees; Housing; Development Fund,Kherson region; displacement; housing; Ukraine,NA,housing; relocation; Kherson region; Territorial Development Fund; public-law company; Ilshat Shagiahmetov
ВЕСТИ_63973,"В новых регионах РФ будет сформирована сеть федеральных трасс. Работа уже началась, сообщил Марат Хуснуллин. 

1039 км автодорог в ДНР, ЛНР, Запорожской и Херсонской областях получат статус федеральных в 2023 году. Но сперва их продиагностируют, отметил вице-премьер.",Russia; Federal Highways; DPR; LPR; Zaporizhzhia; Kherson; Roads; Infrastructure,Infrastructure; Roads; Development; Russia; Ukraine,Russia; Donetsk People's Republic; Luhansk People's Republic; Zaporizhzhia Oblast; Kherson Oblast; Federal Highways,Russia; federal roads; new regions,Russia; Federal Highways; Infrastructure Development; Donetsk and Luhansk People's Republics; Zaporizhzhia Oblast; Kherson Oblast; Marat Khusnullin; Road Diagnostics
ВЕСТИ_64180,"⚡️ ⚡️ ⚡️ ⚡️  Владимир Путин приехал в Севастополь. Президенту представили Школу искусств и детский центр ""Корсунь"" у Херсонеса Таврического.

Кадры опубликовал член Общественной палаты РФ, директор парка ""Россия - моя история"" Иван Есин в своем Telegram-канале.",Vladimir Putin; Sevastopol; Russia; Arts School; Children's Center; KorSun Ye; Herson Island; Ukraine; Ivan Esin,Sevastopol; Vladimir Putin; Art School; Children's Center; Chersonesos Taurica,Russia; Vladimir Putin; Sevastopol; School of Arts; children's center,Putin; Sevastopol; art school; children's center,Vladimir Putin; Sevastopol visit; School of Arts; children's center Korsun; Chersonesus Taurica; Ivan Yesin; Public Chamber of Russia; Russia - My History
ВЕСТИ_64188,"🔴 🔴 🔴 🔴 🔴  Владимир Путин  посещает объекты  историко-археологического парка ""Херсонес Таврический"".",Putin; Russia; Ukraine; Khersones Tavrichesky; Historical Site; Archaeological Park,Vladimir Putin; Russia; Chersones Tavriysky; Historical Sites; Cultural Heritage,Vladimir Putin; Khersones Tavrichesky archaeological park; Crimea; Russia,Russia; Crimea; President Vladimir Putin; Historical site; Archaeology,Vladimir Putin; Chersonesos Taurica; historical site; archaeological park; Crimea; cultural heritage
ВЕСТИ_64189,"⏫ ⏫ ⏫ ⏫ ⏫  В день годовщины воссоединения Крыма с Россией Владимир Путин совершил визит в историко-археологический парк ""Херсонес Таврический"" в Севастополе. 

Президенту показали детский центр ""Корсунь"" – филиал ""Артека"" и детский художественно-эстетический центр. Кадры показали в эфире телеканала ""Россия 24"".",Vladimir Putin; Crimea; Russia; Sevastopol; Khersones Tavrichesky; Artek; Rossiya 24; Unity Day,Vladimir Putin; Crimea Reunification Anniversary; Sevastopol; Children's Centers; Arkhangelovskiy Park,Russia; Vladimir Putin; Crimea; Hersones Tavricheskii; Sevastopol; Reunification with Russia,Putin; Khersones Taurica Archaeological Park; Sevastopol; Russia-Ukraine War anniversary; children's centers 'KorSun' and another children's artistic-esthetic center,Vladimir Putin; Crimea reunification anniversary; Chersonesus Taurica; Sevastopol; children's center Korsun; Artek; artistic-aesthetic center; Russia 24
ВЕСТИ_64298,"СК России возбудил уголовное дело по факту убийства командира взвода ППС в Херсонской области, а также по факту покушения на убийство его супруги и совершеннолетней дочери.

Ранее неизвестный преступник заложил специальное устройство под автомобиль, за рулем которого был сотрудник полиции. 

В результате взрыва мужчина погиб, члены его семьи получили ранения.",Russia; Crime; Investigation; Kherson Region; Police; Murder; Attempted Murder; Explosion; Criminal Case,investigation; murder; police; Russia; Kherson Region,Russia; Police Officer; Bomb; Injury; Arrested,Russia; Kherson Region; Police Car Bombing,crime; investigation; police; Kherson region; explosive device; murder; attempted murder
ВЕСТИ_64969,"Сальдо: ложный вброс от Генштаба наших противников, думаю, вызван тем, что приезд Зеленского в Херсонскую область дал слабый пиар-эффект.",Ukraine; Russia; Kherson; Propaganda; Information Warfare; Zelenskyy; Генштаб; False Operation,false flag; PR effect; Zelenskyy; Kherson region,news; Ukraine; Kherson region; Zelensky; PR effect,false information; military intelligence; PR impact; Zelensky visit,false information; PR effect; Zelensky; Kherson
ВЕСТИ_65087,"Правительство подготовило законопроект о создании свободной экономической зоны на территориях ДНР, ЛНР, Запорожской и Херсонской областей, отметил Мишустин.",ДНР; ЛНР; Запорожская область; Херсонская область; свободная экономическая зона; Мишустин; законопроект,Mishustin; Russian Government; Free Economic Zone; Donbas; Southern Ukraine,Ukraine; Donetsk region; Luhansk region; Zaporizhzhia region; Kherson region; Free Economic Zones,Russia; Mikhail Mishustin; Free Economic Zone; Legislation; DPR; LPR; Zaporizhzhia Region; Kherson Region,Ukraine; Donbas; Free Economic Zone; Government Legislation; Mikhail Mishustin
ВЕСТИ_66608,"Минпросвещения РФ разработало учебное пособие по украинскому языку, предназначенное для учеников младших классов.

В учебных заведениях ДНР, ЛНР, Запорожской и Херсонской областей учащиеся смогут изучать украинский язык как родной или в качестве факультатива, заявил замминистра просвещения Александр Бугаев. 

Он добавил, что обучение в новых субъектах РФ ведется преимущественно на русском языке, а формат изучения украинского будет выбираться в каждом конкретном регионе.",Ukraine; Russia; Education; Curriculum; Language Learning; Conflict; Donetsk; Luhansk; Zaporizhzhia; Kherson,Education; Ukraine; Russia; Language Learning,Russia; Ukraine; Education; Language Learning; Elementary School; Ministry of Education; Russian Federation; Textbook Development; Language Course; Learning Ukrainian Language; Russian Language,Russian education; Ukrainian language learning; Ministry of Education and Science Russia,Russian Ministry of Education; Ukrainian Language Textbook; Lower Grades; DNR; LNR; Zaporizhzhia Oblast; Kherson Oblast; Alexander Bugaev; Education Policy
ВЕСТИ_66721,"Была организована большая работа по переезду жителей Херсона и Херсонской области, граждане получают сертификаты на жилье, заявил Хуснуллин.",relocation; Kherson; Kherson region; housing certificates; Khusnin,Evacuation; Housing; Certificate; Kherson Region; Ukraine Conflict,Ukraine; Kherson; Housing Certificate; Relocation Program,Kherson; relocation; housing certificate,relocation; Kherson; housing certificates; Khusnulin
ВЕСТИ_66834,🔴 🔴 🔴 🔴 🔴  Владимир Путин проводит  рабочую встречу  с врио губернатора Херсонской области Владимиром Сальдо.,Russia; Ukraine; Kherson; Putin; Saldo; Working Meeting,Vladimir Putin; Kherson Region; Meeting; Governor,Russia; Vladimir Putin; Kherson Region; Vladimir Saldo,Vladimir Putin; Volodymyr Saldo; acting governor; Kherson region; working meeting,Vladimir Putin; working meeting; acting governor; Kherson region; Vladimir Saldo
ВЕСТИ_66835,"""В конечном итоге, газ-то был российский"", - заявил Владимир Путин во время обсуждения вопросов газификации с врио губернатора Херсонской области, отметившим что раньше газ шел с Украины.

Владимир Сальдо в ответ заметил: ""Газ только российский, другого же нет"".",Russia; Ukraine; Gas; Politics; Vladimir Putin; Vladimir Saldo; Kherson Region,Vladimir Putin; Kherson Region; Gas Supply; Russia-Ukraine Relations,Russia; Vladimir Putin; Kherson region; gasification,Putin; Russia; Ukraine; gas supply,Vladimir Putin; Vladimir Saldo; Kherson Oblast; gasification; Russian gas; Ukraine-Russia relations
ВЕСТИ_66943,"""Сбрасывайте все, что есть - технику, дислокацию, перемещение"": ФСБ поделилась кадрами допроса  задержанных  в Херсонской области агента СБУ и его пособника.

Граждане Украины признались, что пересылали данные украинским спецслужбам. Возбуждены уголовные дела о шпионаже, обоим грозит до 20 лет лишения свободы.",FSB; SBU; Kherson; Espionage; Ukraine; Interrogation; Criminal Investigation,FSB; SBU; Interrogation Footage; Espionage Charges; Kherson Region,Russia; Ukraine; FSB; SSBU; Espionage,FSB; Kherson Region; Interrogation Photos; Ukraine Agent; Collaboration with Intelligence Agencies,FSB; Kherson Region; Espionage; Interrogation Footage; Ukrainian Citizens; Special Services
ВЕСТИ_67113,"Глава Минздрава посетил медучреждения Запорожской и Херсонской области. Михаил Мурашко осмотрел Мелитопольскую областную больницу, роддом и Геническую центральную районную больницу. 

Планы и проблемные вопросы министр обсудил с председателями правительства Запорожской области и Херсонской областей.",Минздрав; Запорожская область; Херсонская область; медицинские учреждения; Михаил Мурашко,Healthcare; Minister of Health; Medical Facilities; Zaporizhzhia Region; Kherson Region,Ukraine; Healthcare; Minister of Health; Zaporizhzhia Region; Kherson Region; Medical Facilities; Hospital Visits,Healthcare; Zaporizhzhia Region; Kherson Region; Medical Facilities Visit,healthcare; Ukraine; medical facilities; government visit; regional development
ВЕСТИ_67585,"Массовые мероприятия в Херсонской области 9 мая проводиться не будут, сообщил врио губернатора региона Владимир Сальдо.",Kherson; Ukraine; Victory Day; Russia; Events; Politics,Kherson Oblast; May 9; Cancellations; Vladimir Saldo,Kherson Region; May Day; Ukraine,Kherson; May 9th; massive events,Kherson region; Vladimir Saldo; mass events; May 9
ВЕСТИ_67797,"Владимира Сальдо: в Херсонской области в ночь с 15 на 16 апреля будет отменено действие комендантского часа.

В указе врио губернатора региона уточнятся, что это связано с празднованием Воскресения Христова.",Kherson; Ukraine; Curfew; Easter; Vladislav Sadovcov; Military Operations,Easter; Kherson Region; Vladimir Saldo; Curfew,easter; curfew; ukraine,Vladimir Saldo; Kherson Region; curfew lift; Easter celebration,Kherson Region; Curfew Lifted; Easter Celebration; Acting Governor
ВЕСТИ_68084,СБУ задержала экс-главу ж/д вокзала Херсона по обвинению в сотрудничестве с Россией.,Ukraine; Russia; SBU; Railways; Collaboration; Security,Ukraine; Russian Invasion; State Bureau of Investigation; Collaboration Charges,Ukraine; Russia; Kherson; railway station; cooperation,Kherson; ex-official; railway station; collaboration; Russia,Ukraine; Security Service of Ukraine; Kherson; Railway Station; Collaboration with Russia
ВЕСТИ_68217,"⚡️  Упоминание Путиным Пасхи во время посещения Херсонской области не говорит о том, что поездка прошла раньше 17 апреля, Пасха идет 40 дней, подчеркнул Песков.",Putin; Kherson; Easter; Peskov; Russia; Ukraine,Easter; Putin's Visit; Kherson Region; Date of Visit,Russia; Vladimir Putin; Dmitry Peskov; Easter; Zaporizhzhia region,Putin; Easter; Kherson Oblast; April 17; movable holiday,Vladimir Putin; Easter; Kherson Region; Dmitry Peskov
ВЕСТИ_68252,"Херсонские полицейские изъяли оружие со свастикой из дома сбежавшего украинского националиста.

По словам соседей, мужчина демонстрировал знакомым автомат Калашникова и стрелял из него в воздух.

В ходе оперативно-розыскных мероприятий обнаружили автомат АК-74 с символикой в виде свастики на прикладе и флаг Украины.",Ukraine; Kherson; Police; Weapon; Swastika; Nationalist; Assault Rifle; AK-74; Crime; Military; Flag,Swastika; Ukrainian Nationalist; Police Seizure; Hercules,Ukraine; Nationalist; Arrested; Swastika-Tipped Gun; Extremist Ideologies,Ukraine crisis; Russia-Ukraine war; Kherson region,Kherson; police; weapon seizure; Ukrainian nationalist; swastika; Kalashnikov; operational search
ВЕСТИ_68293,"Сергей Лавров в ходе рабочей поездки в Каракас встретился с президентом Венесуэлы Николасом Мадуро и главой МИД Иваном Хилем Пинто. Основные тезисы:

 🔲  Подход киевского режима свидетельствует о том, что он не может представлять интересы жителей Крыма, Донбасса, Херсонской и Запорожской областей;

 🔲  Позиция Китая и итоги дискуссий в Бразилии говорят о нарастающей критике подхода к установлению справедливости по правилам Запада, а не с уважением к Уставу ООН. 

 🔲  Венесуэла - один из самых надежных партнеров России;

 🔲  Россия и Венесуэла будут наращивать сотрудничество в нефтедобыче и разработке газовых объектов, а также по другим многочисленным проектам;

 🔲  Возможность и механика использования карты ""Мир"" в Венесуэле предметно рассматриваются финансовыми ведомствами стран;

 🔲  Мадуро и Хиля Пинто ждут в Москве в любое удобное для них время.",Russia; Venezuela; Sergey Lavrov; Nicolas Maduro; Ivan Gil Pinto; Ukraine; UN; International Relations; Oil and Gas; Mir Card,Russia-Venezuela Relations; International Law Criticism; Sanctions Impact; Economic Cooperation,NA,Russia; Venezuela; Nicolas Maduro; Sergey Lavrov,Sergey Lavrov; Nicolas Maduro; Ivan Gil Pinto; Russia-Venezuela relations; Kyiv regime criticism; UN Charter; oil and gas cooperation; 'Mir' card usage
ВЕСТИ_68632,"Прямо в палате районной больницы Херсонской области сотрудники полиции вручили пенсионерке паспорт РФ. Женщина сама не смогла оформить документы из-за проблем со здоровьем. 

Также специалисты миграционной службы помогли еще 29 маломобильным жителям региона оформить документы для получения документов — скоро и они станут гражданами России.",Russia; Ukraine; Migration; Passports; Disabled People; Kherson Region; Police; Citizenship,Russian Passport; Kherson Region; Elderly Assistance; Migration Services,Russia-Ukraine conflict; Ukrainian refugees; Russian passports; Kherson region; Migration service; Police assistance,Kherson Region; Russian Citizenship; Healthcare Assistance,police; passport delivery; elderly care; migration services; citizenship; Kherson regional hospital
ВЕСТИ_68714,"СЕНСАЦИОННЫЕ ДЕТАЛИ ПОЕЗДКИ ПУТИНА В ЗОНУ СВО! 

Именно кадры, сделанные ЭТИМ оператором, сейчас обсуждает весь мир. Он видел, КАК всё происходило во время неожиданных приездов президента в Херсонскую область, ЛНР и ДНР.

 Захватывающие подробности - только в программе «Москва.Кремль.Путин» на телеканале «Россия», в воскресенье после 22.00. 

Вот лишь один фрагмент: о поездке Путина в машине по Мариуполю.
Президент вполне мог передвигаться по городу с водителем, сидеть на месте пассажира. Но решил поехать сам.",Putin; SVO; Ukraine; Russia; Mariupol; Russia TV; Propaganda; Information Warfare,Putin; Visit; Kherson; LPR; DPR; Sensational Footage,,Putin; Donetsk region; Luhansk region,Putin; Russia; Mariupol; Kherson region; LNR; DNR; Zone of Special Operations; Exclusive Footage
ВЕСТИ_68766,"❗️ ❗️ ❗️ ❗️ ❗️  Как визит Владимира Путина ""сказался на настроении"" людей, рассказала в программе  ""Москва. Кремль. Путин""  мэр Мелитополя. 

""Это очень поддерживает. Херсон - это же наши соседи, это рядышком, он там был"", - пояснила Галина Данильченко в интервью автору и соведущему программы  Павлу Зарубину .",Vladimir Putin; Melitopol; Galina Daniilchenko;  Херсон,Vladimir Putin; Occupied Territories; Public Opinion,Russia; Ukraine; Vladimir Putin; Galina Danilchenko; Melitopol,Vladimir Putin; Melitopol; Galina Danilchenko; local sentiments,Vladimir Putin; public mood; Melitopol; Kherson; Russia
ВЕСТИ_69542,"Одним из главных приоритетов в работе законодателей является юридическое обеспечение полной интеграции вошедших в состав России ДНР, ЛНР, Запорожской и Херсонской областей, заявил Владимир Путин.

""Важно, чтобы люди чувствовали принадлежность к единому экономическому, образовательному, культурному пространству нашей страны"", - сказал президент.",Russia; DPR; LPR; Zaporizhzhia; Kherson; Integration; Legal; Putin,Legal Integration; New Regions; Putin's Priorities; Russian Lawmakers,Russia; Donbass; Crimea; Vladimir Putin; integration,Russia; Vladimir Putin; Donetsk People’s Republic; Luhansk People's Republic; Zaporizhzhia Region; Kherson Region,Russia; integration; Donetsk; Luhansk; Zaporizhzhia; Kherson; lawmakers; economic space; educational space; cultural space
ВЕСТИ_69631,"""Крым - это территория России. ДНР и ЛНР, а также Запорожская и Херсонская области - это также часть РФ"", — заявил лидер турецкой партии ""Родина"" Догу Перинчек. 

Кандидат в президенты Турции также добавил, что эти факты должны быть признаны официально и открыто.",Turkey; Russia; Ukraine; Crimea; Donetsk; Luhansk; Zaporizhzhia; Kherson; Territorial Integrity; International Relations,Turkey; Politics; Nationalist Party; Dogu Perincek; Crimea; Donbass; Ukraine,Russia; Crimea; Donbass; Turkey,Crimea; Russia; Donetsk People’s Republic; Lugansk People’s Republic; Zaporizhzhia Oblast; Kherson Oblast,Turkey; Russia; Crimea; Donetsk; Luhansk; Zaporizhzhia; Kherson; Dogan Perincek; Vatan Party
ВЕСТИ_69727,"Близость боевых действий не помеха: в Херсонской области начались весенне-полевые работы. В этом году было решено возродить несколько территорий, которые были заброшены более 8 лет назад. 

По предварительным прогнозам, урожай будет хороший — после дождей и при солнце расти все стало в удвоенном темпе.",Kherson Region; Ukraine; Agriculture; Harvest; Spring Field Work; Combat Proximity; Abandoned Land,Agriculture; Spring Work; Conflict; Kherson Region,Ukraine; Herson Region; Spring Field Work; Conflict Zone; Abandoned Areas; Revitalization; Agriculture; Crop Production; Weather Conditions; Temperature; Drought; Rainfall; Sunshine; Growth Rate; Crops,Kherson; spring fieldwork; good harvest,Kherson Region; Agriculture; Spring Fieldwork; Revitalization of Abandoned Territories; Weather Conditions; Harvest Forecast
ВЕСТИ_70236,"В Херсонской области полностью обновлен автопарк скорой помощи – за последние месяцы приобретено 111 единиц автотранспорта. Об этом ТАСС сообщил министр здравоохранения Херсонской области Артыш Сат.

Он подчеркнул, что с конца 2022 года регион получил 86 реанимобилей, а также передвижные фельдшерско-акушерские пункты.",Herson; Ukraine; Healthcare; Ambulance; Reanimobiles; Mobile Obstetrician-Midwife Posts,Ambulance; Healthcare; Replacement; New Vehicles,,healthcare; ambulance services; Herson Region,Herson Region; Healthcare; Emergency Medical Services; Transport Fleet Update; Ambulances; Mobile Health Stations
ВЕСТИ_70499,"Правительство РФ выделило 1,7 млрд рублей на восстановление работы почтовых отделений в новых регионах страны, сообщили в аппарате Дмитрия Чернышенко. 

 🔲  Также Чернышенко поручил Минцифры РФ к сентябрю 2023 года запустить полноценную работу кол-центров службы ""112"" на новых территориях РФ. 

Накануне вице-премьер побывал с рабочей поездкой в Херсонской и Запорожской областях.",Russia; Post Office; Digital Services; 112 Service; Chernyshenko; Kherson; Zaporizhzhia; Restoration; New Regions,Government Funding; Post Offices; Call Centers; New Regions,Russia; post offices; new regions,Russian Government; Postal Offices; New Regions,Russian Government; Postal Services; Emergency Call Centers; New Regions; Dmitry Chernyshenko; Kherson Region; Zaporozhye Region
ВЕСТИ_70500,"Дмитрий Чернышенко поручил провести инвентаризацию, привести в порядок туристические объекты в Запорожской области.

 🔲  Корпорации ""Туризм .рф"" поручено составить мастер-план территории с учетом уникальных природных условий Херсонской области.",tourism; inventory; master plan; Zaporizhzhia; Kherson; Tourism .rf,tourism development; inventory; renovation; master plan; natural conditions,Hersones Region; Master Plan; Tourism Development,tourism development; master planning; Kherson Region,Dmytro Chernyshenko; Zaporizhzhia Region; Tourist Sites; Inventory; Improvement; Kherson Region; Master Plan; Natural Conditions
ВЕСТИ_71190,"Владимир Путин поручил создать условия для возвращения, в том числе из-за рубежа, жителей ДНР, ЛНР, Запорожской и Херсонской областей, уехавших в период СВО.",Russia; Ukraine; Putin; Donetsk; Luhansk; Zaporizhzhia; Kherson; SVO; Return; Migration,Vladimir Putin; Donbass; Luhansk People's Republic; Zaporizhzhia Region; Kherson Region; Return of Residents; SVO,Russia; Vladimir Putin; Donbass; Special Military Operation; Return of Residents,Russia; Putin; Vladimir Putin; Donbas; Crimea; self-organized armed formations; residents return,Vladimir Putin; Russia; Donetsk People's Republic; Luhansk People's Republic; Zaporizhzhia; Kherson; Special Military Operation; return of residents; housing; employment; social services
ВЕСТИ_72086,"Херсонская, Запорожская области, ДНР и ЛНР по своему составу являются многонациональными, отметил президент РФ.",Russia; Ukraine; Donetsk; Luhansk; Kherson; Zaporizhzhya; Ethnicity; Multi-ethnic,multiethnicity; diversity; Herson; Zaporizhzhia; Donbas; Russia,Russia; Vladimir Putin; Herson; Zaporizhzhia region; Donetsk People's Republic; Luhansk People's Republic,Multinationalism; Kherson Region; Zaporizhzhia Region,Russia; President of Russia; multiethnicity; Kherson region; Zaporizhzhia region; Donetsk People's Republic; Luhansk People's Republic
ВЕСТИ_72165,"🏛  Скоро начнётся один из самых волнующих этапов жизни выпускников — поступление в вузы. Глава Минобрнауки Валерий Фальков рассказал об особенностях приёмной кампании в этом году. 

 ❓ Когда начинается приёмная кампания? 

20 июня она стартует во всех российских регионах, а также в зарубежных филиалах отечественных вузов. Основной этап зачисления — с 3 по 9 августа.

 ❓ Сколько бюджетных мест будет в вузах? 

Всего 626 278. Из них 246 204 выделено на направление «Инженерное дело, технологии и технические науки». 73% всех бюджетных мест распределены между региональными вузами.

 ❓ Как подать документы? 

Основной способ — электронный, с помощью  суперсервиса «Поступление в вуз онлайн»  на «Госуслугах».

 ❓ Как принимают абитуриентов из новых регионов? 

Выпускники школ Донецкой и Луганской народных республик, Запорожской и Херсонской областей могут поступать по результатам ЕГЭ или сдать внутривузовские экзамены.

 ❓ Есть ли льготы для участников СВО? 

Для участников специальной военной операции и членов их семей сделали отдельную квоту — не менее 10% от общего объёма бюджетных мест по каждому направлению подготовки.

📘Также министр рассказал о проекте Минобрнауки при участии ведущих научных институтов, вузов и бизнеса — о программе развития образования и исследований в области востоковедения и африканистики.

 Цели программы: 

• объединить усилия институтов, университетов, органов публичной власти и бизнеса для повышения качества образования и научных исследований;
• поддержать развитие востоковедческого образования и исследований в регионах страны;
• обеспечить научное лидерство России по этим направлениям на международной арене.

 #новостиобразования  

 Следите за новостями на Объясняем.РФ ",образование; вузы; прием в вузы; Минобрнауки; ЕГЭ; СВО; востоковедение; африканистика,admission campaign; budget places; new regions; special quotas,Russia; University Admissions; Education; Higher Education; Government; Ministry of Science and Higher Education; Valery Falkov; Online Application Portal; Budgeted Spots; E-Government; Special Military Operation (SVO); East European Studies; African Studies,education; universities,University Admission; Russia; Budget Places; Engineering Education; Special Military Operation Quota; Oriental Studies; African Studies
ВЕСТИ_72562,"Полунин объяснил  сочетание тату  с Путиным и герба Украины.

 Артист балета Сергей Полунин известен своей любовью к татуировкам. На его теле можно встретить изображения как с президентом России, так и с украинским гербом.

Сам артист родился в Херсоне и с гордостью носит тату герба Украины. Но также поддерживает Владимира Путина, считая его добрым человеком.",Sergey Polunin; Tattoos; Vladimir Putin; Ukrainian Emblem; Kherson; Art; Politics; Culture,Sergei Polunin; Tattoos; Putin; Ukrainian Coat of Arms; Russian-Ukrainian relations,NA,Tattoo; Russian politics; Ukraine,Sergei Polunin; tattoos; Vladimir Putin; Ukraine's coat of arms; ballet artist
ВЕСТИ_73074,"Владимир Сальдо рассказал о попытке его отравления в августе прошлого года. Врио губернатора Херсонской области отметил, что за ним велась охота со стороны СБУ. 

Украинская спецслужба нашла человека в его ближайшем окружении, которому Сальдо доверял, который за большие деньги добавил боевое отравляющее вещество мгновенного действия ему в еду.

""Я помню только одно - я поднялся и сказал: ""Что-то мне плохо"". И на этом все. Очнулся я через 15 дней"", -  заявил  глава региона.",Ukraine; Russia; SBU; Poisoning; Kherson; Vladimir Saldo; Conflict,Vladimir Saldo; Attempted Poisoning; Kherson Region; Ukraine-Russia Conflict,NA,Governor Vladimir Saldo; Kherson Region; Poisoning Attempt; Ukrainian Security Service SBU,Vladimir Saldo; Kherson Oblast; attempted poisoning; Security Service of Ukraine; SBU; trust betrayal
ВЕСТИ_73548,"В новых регионах нужно обеспечить соответствующий российским уровень зарплат, заявил Михаил Мишустин.

 🔺  Работа по восстановлению ДНР и ЛНР, Херсонской и Запорожской областей движется неплохим темпом, важно его не сбавлять.

 🔺  Около 8,5 тыс. объектов инфраструктуры восстановили в новых регионах России.",Russia; Donetsk; Luhansk; Kherson; Zaporizhzhia; Infrastructure; Restoration; Salaries; Mishustin,wage parity; infrastructure development; newly integrated territories,NA,Mikhail Mishustin; Russia's wage levels; Infrastructure restoration,Russia; Mikhail Mishustin; salaries; infrastructure restoration; Donetsk and Luhansk People's Republics; Kherson Oblast; Zaporizhzhia Oblast
ВЕСТИ_73657,"Кабмин создал ФГУП ""Железные дороги Новороссии"".

Оно объединит ж/д сообщение ДНР, ЛНР, Запорожской и Херсонской областей.",Ukraine; Railways; Donetsk; Luhansk; Zaporizhzhia; Kherson,Cabinet of Ministers; Federal State Unitary Enterprise; Railways of Novorossiya; Donetsk People's Republic; Luhansk People's Republic; Zaporizhzhia Region; Kherson Region,Russia; Donbass; Luhansk; Zaporizhzhia; Kherson; FGUP; Railways of Novorossia,Russia; Novorossiya republic; Donetsk; Russian-Ruled Jurisdiction,Cabinet of Ministers; Federal State Unitary Enterprise; Railways of Novorossiya; railway communication; Donetsk People's Republic; Luhansk People's Republic; Zaporizhzhia region; Kherson region
ВЕСТИ_73904,"В Херсонской области пресекли несколько попыток украинских спецслужб через подставные организации выкрасть детей, чтобы доставить их в Киев — Сальдо.",Ukraine; Russia; Kherson; Children; Intelligence; Claims; Disinformation,Intelligence Operations; Kidnapping Attempts; Kherson Region; Ukraine-Russia Conflict,Ukraine; Child Trafficking; Herson Region; Kiev; Law Enforcement; Special Services,Ukraine; Kherson region; kidnapping attempts thwarted; Ukrainian special services; fake organizations,Ukraine; Kherson Region; Security Services; Child Abduction; Kyiv
ВЕСТИ_74548,"В прибрежные районы Днепра после прорыва Каховской ГЭС выехал глава правительства Херсонской области, сообщают власти.

Также жителей прибрежных сел региона готовы эвакуировать при необходимости, подготовлены автобусы.",Крым; Днепр; Каховская ГЭС; Херсонская область; эвакуация,floods; Kakhovka Dam; evacuation; Dnieper Region,Ukraine; Kherson region; Kakhovka dam; evacuation; government response,Ukraine; Kherson Region Dam Breach; Kakhovsk Hydroelectric Station Dam Breakage; Dnieper River Disaster,Kakhovka Dam; Dnipro River; Kherson Region; Evacuation; Ukraine
ВЕСТИ_74551,"Обстановка на месте прорыва Каховской ГЭС. Власти сообщили, что жителям прибрежных населенных пунктов в Херсонской области нужно быть готовыми к эвакуации на случай ухудшения ситуации.",Kakhovka Dam; Ukraine; Kherson; Evacuation; Flood; Russia; Conflict,Ukraine; Hydroelectric Station; Crisis; Evacuation,NA,Evacuation; Flooding risk; Dam breach; Hydroelectric station,Kakhovka HPP; evacuation; Kherson Oblast; breach; emergency response
ВЕСТИ_74562,"В зону возможного подтопления водой Днепра попадают 14 населенных пунктов, 22 тысячи человек. Об этом сообщил глава правительства Херсонской области.",Днепр; подтопление; Херсонская область; население; кризис,floods; Dnieper; risk areas; population,Ukraine; Dnipro; floods; Kherson regional government,flooding; Dnipro river; Kherson region,Dnipro River; flooding; Kherson Region; emergency response
ВЕСТИ_74563,Оперативный штаб по ситуации на Каховской ГЭС возглавил врио губернатора Владимир Сальдо. Об этом сообщил премьер Херсонской области.,Kakhovka Dam; Vladimir Saldo;  Херson Oblast; Operational Headquarters,Operational Headquarters; Kakhovka HPP; Vladimir Saldo; Kherson Region,Ukraine; Kherson Oblast; Vladimir Saldo; Kakhovka Hydroelectric Power Plant; Emergency Operations Center; Conflict,Kakhovsk Nuclear Power Plant; Crisis Management; Deputy Governor Vladimir Saldo; Herasovsky Region,Vladimir Saldy; Kahovka HPP; operational headquarters; Kherson region
ВЕСТИ_74590,⚡️  Сальдо: крупная эвакуация людей не потребуется в Херсонской области после разрушения конструкций Каховской ГЭС.,Kherson region; Kakhovka Dam; evacuation; saldo,Saldo; Kakhovka Hydroelectric Power Plant; Evacuation; Safety Measures,NA,Kakhovka Dam Disaster,Kakhovka HPP; Kherson region; evacuation; infrastructure damage; Ukraine
ВЕСТИ_74606,"Гуляющего по улице Херсона бобра снял на видео местный житель. На кадрах заметно, как вода из Днепра постепенно затапливает прибрежные улицы. 

""Уже по нефтегавани бобры плавают"", – прокомментировал прогулку грызуна автор ролика.",Kherson; Ukraine; Dnieper River; Flooding; Beaver; Wildlife; Natural Disaster; War; Russia,Herschel; Bobcat; Flooding; Dnipro River; Kherson,NA,Kherson; flooding; Dnieper River; bobcat,Kherson; beaver; Dnipro River; flood; Ukraine
ВЕСТИ_74614,"СК: бывший исполняющий обязанности министра здравоохранения Херсонской области задержан по обвинению в присвоении 26,5 млн рублей.",corruption; crime; Russia; Kherson; healthcare; theft; arrest,embezzlement; ministerial corruption; investigation,Ukraine; Kherson Region; Health Minister; Embezzlement,Kherson Region; Health Minister; Embezzlement; Arrest,corruption; embezzlement; Kherson region; health ministry; arrest
