doc_id,text,gemma3,owl/t-lite,llama3.2,phi4-mini,phi4
ВЕСТИ_64298,"СК России возбудил уголовное дело по факту убийства командира взвода ППС в Херсонской области, а также по факту покушения на убийство его супруги и совершеннолетней дочери.

Ранее неизвестный преступник заложил специальное устройство под автомобиль, за рулем которого был сотрудник полиции. 

В результате взрыва мужчина погиб, члены его семьи получили ранения.",Kherson Region,"Kherson Region, Ukraine",Mykolaiv; Ukraine,NA,Kherson Region
ВЕСТИ_64969,"Сальдо: ложный вброс от Генштаба наших противников, думаю, вызван тем, что приезд Зеленского в Херсонскую область дал слабый пиар-эффект.",Kherson,Kherson; Ukraine,Kherson region; Ukraine,Kherson region; Ukraine,Kherson Oblast
ВЕСТИ_65087,"Правительство подготовило законопроект о создании свободной экономической зоны на территориях ДНР, ЛНР, Запорожской и Херсонской областей, отметил Мишустин.",NA,Donetsk People's Republic (DPR); Luhansk People's Republic (LPR); Zaporizhzhia Region; Kherson Region,Donetsk region; Luhansk region; Zaporizhzhia region; Kherson region,Donetsk People's Republic (DPR); Luhansk People's Republic (LPR),Donetsk People's Republic; Luhansk People's Republic; Zaporizhzhia; Kherson
ВЕСТИ_66608,"Минпросвещения РФ разработало учебное пособие по украинскому языку, предназначенное для учеников младших классов.

В учебных заведениях ДНР, ЛНР, Запорожской и Херсонской областей учащиеся смогут изучать украинский язык как родной или в качестве факультатива, заявил замминистра просвещения Александр Бугаев. 

Он добавил, что обучение в новых субъектах РФ ведется преимущественно на русском языке, а формат изучения украинского будет выбираться в каждом конкретном регионе.",Donetsk; Luhansk; Zaporizhzhia; Kherson; Russia; Ukraine,Donetsk People's Republic (DPR); Luhansk People's Republic (LPR); Zaporizhzhia Region; Kherson Region,NA,Donetsk People's Republic; Luhansk People's Republic; Zaporizhzhia region; Kherson region,Donetsk People's Republic (DNR); Luhansk People's Republic (LNR); Zaporizhzhia Oblast; Kherson Oblast
ВЕСТИ_66721,"Была организована большая работа по переезду жителей Херсона и Херсонской области, граждане получают сертификаты на жилье, заявил Хуснуллин.",Kherson; Kherson region,Moscow; Kherson region,Kherson; Kherson Region,Herson,Kherson; Kherson region
ВЕСТИ_66834,🔴 🔴 🔴 🔴 🔴  Владимир Путин проводит  рабочую встречу  с врио губернатора Херсонской области Владимиром Сальдо.,Kherson,NA,NA,NA,Russia; Kherson
ВЕСТИ_66835,"""В конечном итоге, газ-то был российский"", - заявил Владимир Путин во время обсуждения вопросов газификации с врио губернатора Херсонской области, отметившим что раньше газ шел с Украины.

Владимир Сальдо в ответ заметил: ""Газ только российский, другого же нет"".",Kherson Region,Moscow; Kiev; Kherson,Ukraine; Russia; Kherson region,NA,Kherson Oblast
ВЕСТИ_66943,"""Сбрасывайте все, что есть - технику, дислокацию, перемещение"": ФСБ поделилась кадрами допроса  задержанных  в Херсонской области агента СБУ и его пособника.

Граждане Украины признались, что пересылали данные украинским спецслужбам. Возбуждены уголовные дела о шпионаже, обоим грозит до 20 лет лишения свободы.",Kherson,"Hershon region, Ukraine",Kherson region; Russia; Ukraine,NA,Kherson region
ВЕСТИ_67113,"Глава Минздрава посетил медучреждения Запорожской и Херсонской области. Михаил Мурашко осмотрел Мелитопольскую областную больницу, роддом и Геническую центральную районную больницу. 

Планы и проблемные вопросы министр обсудил с председателями правительства Запорожской области и Херсонской областей.",Мелитопольская областная больница; роддом; Геническая центральная районная больница,Melitopol Regional Hospital; Genichesk Central District Hospital,Melitopol; Genichesk; Zaporizhzhia; Kherson; Ukraine,NA,Zaporizhzhia Region; Kherson Region; Melitopol Regional Hospital; Genichesk Central District Hospital
ВЕСТИ_67585,"Массовые мероприятия в Херсонской области 9 мая проводиться не будут, сообщил врио губернатора региона Владимир Сальдо.",Kherson,Kherson Oblast,Kherson Region; Ukraine,NA,Kherson region
ВЕСТИ_67797,"Владимира Сальдо: в Херсонской области в ночь с 15 на 16 апреля будет отменено действие комендантского часа.

В указе врио губернатора региона уточнятся, что это связано с празднованием Воскресения Христова.",Kherson,"Kherson region, Ukraine",Ukraine; Herson region,NA,Kherson Region
ВЕСТИ_68084,СБУ задержала экс-главу ж/д вокзала Херсона по обвинению в сотрудничестве с Россией.,Херсон; Украина,Kherson,Kherson; Ukraine,Ukraine; Kherson,Kherson
ВЕСТИ_68217,"⚡️  Упоминание Путиным Пасхи во время посещения Херсонской области не говорит о том, что поездка прошла раньше 17 апреля, Пасха идет 40 дней, подчеркнул Песков.",Kherson; Russia,Moscow; Kremlin; Kherson,Zaporizhzhia region; Russia,Kherson Oblast,Kherson region
ВЕСТИ_68252,"Херсонские полицейские изъяли оружие со свастикой из дома сбежавшего украинского националиста.

По словам соседей, мужчина демонстрировал знакомым автомат Калашникова и стрелял из него в воздух.

В ходе оперативно-розыскных мероприятий обнаружили автомат АК-74 с символикой в виде свастики на прикладе и флаг Украины.",Kherson,"Kherson, Ukraine",NA,NA,Kherson
ВЕСТИ_68293,"Сергей Лавров в ходе рабочей поездки в Каракас встретился с президентом Венесуэлы Николасом Мадуро и главой МИД Иваном Хилем Пинто. Основные тезисы:

 🔲  Подход киевского режима свидетельствует о том, что он не может представлять интересы жителей Крыма, Донбасса, Херсонской и Запорожской областей;

 🔲  Позиция Китая и итоги дискуссий в Бразилии говорят о нарастающей критике подхода к установлению справедливости по правилам Запада, а не с уважением к Уставу ООН. 

 🔲  Венесуэла - один из самых надежных партнеров России;

 🔲  Россия и Венесуэла будут наращивать сотрудничество в нефтедобыче и разработке газовых объектов, а также по другим многочисленным проектам;

 🔲  Возможность и механика использования карты ""Мир"" в Венесуэле предметно рассматриваются финансовыми ведомствами стран;

 🔲  Мадуро и Хиля Пинто ждут в Москве в любое удобное для них время.",Caracas; Moscow,"Caracas, Venezuela; Moscow, Russia",NA,NA,Caracas; Moscow
ВЕСТИ_68632,"Прямо в палате районной больницы Херсонской области сотрудники полиции вручили пенсионерке паспорт РФ. Женщина сама не смогла оформить документы из-за проблем со здоровьем. 

Также специалисты миграционной службы помогли еще 29 маломобильным жителям региона оформить документы для получения документов — скоро и они станут гражданами России.",Kherson Region; Russia; Ukraine,NA,Kherson region; Russia; Ukraine,; Kherson Region,Kherson Regional Hospital
ВЕСТИ_68714,"СЕНСАЦИОННЫЕ ДЕТАЛИ ПОЕЗДКИ ПУТИНА В ЗОНУ СВО! 

Именно кадры, сделанные ЭТИМ оператором, сейчас обсуждает весь мир. Он видел, КАК всё происходило во время неожиданных приездов президента в Херсонскую область, ЛНР и ДНР.

 Захватывающие подробности - только в программе «Москва.Кремль.Путин» на телеканале «Россия», в воскресенье после 22.00. 

Вот лишь один фрагмент: о поездке Путина в машине по Мариуполю.
Президент вполне мог передвигаться по городу с водителем, сидеть на месте пассажира. Но решил поехать сам.",Kherson; LNR; DNR; Mariupol,Mariupol,Mariupol; Ukraine,Moscow; Russia,Mariupol; Kherson region; LNR; DNR
ВЕСТИ_68766,"❗️ ❗️ ❗️ ❗️ ❗️  Как визит Владимира Путина ""сказался на настроении"" людей, рассказала в программе  ""Москва. Кремль. Путин""  мэр Мелитополя. 

""Это очень поддерживает. Херсон - это же наши соседи, это рядышком, он там был"", - пояснила Галина Данильченко в интервью автору и соведущему программы  Павлу Зарубину .",Melitopol; Херсон,"Melitopol, Ukraine; Kherson, Ukraine",Melitopol; Crimea,,Melitopol; Kherson
ВЕСТИ_69542,"Одним из главных приоритетов в работе законодателей является юридическое обеспечение полной интеграции вошедших в состав России ДНР, ЛНР, Запорожской и Херсонской областей, заявил Владимир Путин.

""Важно, чтобы люди чувствовали принадлежность к единому экономическому, образовательному, культурному пространству нашей страны"", - сказал президент.",DPR; LPR; Zaporizhzhia; Kherson,Donetsk People's Republic (DPR); Luhansk People's Republic (LPR); Zaporizhzhia Region; Kherson Region,NA,DNR; LPR; Zaporizhzhia; Kherson,Донецкая область (Donetsk Region); Луганская область (Luhansk Region); Запорожская область (Zaporizhzhia Region); Херсонская область (Kherson Region)
ВЕСТИ_69631,"""Крым - это территория России. ДНР и ЛНР, а также Запорожская и Херсонская области - это также часть РФ"", — заявил лидер турецкой партии ""Родина"" Догу Перинчек. 

Кандидат в президенты Турции также добавил, что эти факты должны быть признаны официально и открыто.",Crimea; Donetsk; Luhansk; Zaporizhzhia; Kherson; Russia; Turkey,Crimea; Donbas; Russia; Turkey,NA,Crimea;  Donetsk People's Republic (DNR); Lugansk People's Republic (LNR); Zaporizhzhia Oblast; Kherson Oblast,Crimea; Donetsk People's Republic (DNR); Luhansk People's Republic (LNR); Zaporizhzhia Oblast; Kherson Oblast
ВЕСТИ_69727,"Близость боевых действий не помеха: в Херсонской области начались весенне-полевые работы. В этом году было решено возродить несколько территорий, которые были заброшены более 8 лет назад. 

По предварительным прогнозам, урожай будет хороший — после дождей и при солнце расти все стало в удвоенном темпе.",Kherson Region,Village A; Village B,Herson Region; Ukraine; Europe; Asia; Black Sea; Crimea; Donbass; Kharkiv Oblast; Odessa Oblast; Mykolaiv Oblast; Zaporizhzhia Oblast; Kirovohrad Oblast; Vinnytsia Oblast; Chernihiv Oblast; Sumy Oblast; Poltava Oblast; Lviv Oblast; Ivano-Frankivsk Oblast; Ternopil Oblast; Khmelnytskyi Oblast; Volyn Oblast; Rivne Oblast; Zhytomyr Oblast; Kiev Oblast; Cherkasy Oblast; Kirovohrad Oblast; Mykolaiv Oblast; Odessa Oblast; Herson Region,NA,Kherson region
ВЕСТИ_70236,"В Херсонской области полностью обновлен автопарк скорой помощи – за последние месяцы приобретено 111 единиц автотранспорта. Об этом ТАСС сообщил министр здравоохранения Херсонской области Артыш Сат.

Он подчеркнул, что с конца 2022 года регион получил 86 реанимобилей, а также передвижные фельдшерско-акушерские пункты.",Herson,Hercogna Region,Herson Region,NA,Херсонская область
ВЕСТИ_70499,"Правительство РФ выделило 1,7 млрд рублей на восстановление работы почтовых отделений в новых регионах страны, сообщили в аппарате Дмитрия Чернышенко. 

 🔲  Также Чернышенко поручил Минцифры РФ к сентябрю 2023 года запустить полноценную работу кол-центров службы ""112"" на новых территориях РФ. 

Накануне вице-премьер побывал с рабочей поездкой в Херсонской и Запорожской областях.",Kherson; Zaporizhzhia,Hersonska oblast; Zaporozhskaya oblast,Hersonskaya Oblast; Zaporizhzhia Oblast,NA,Russia; Kherson Oblast; Zaporizhzhia Oblast
ВЕСТИ_70500,"Дмитрий Чернышенко поручил провести инвентаризацию, привести в порядок туристические объекты в Запорожской области.

 🔲  Корпорации ""Туризм .рф"" поручено составить мастер-план территории с учетом уникальных природных условий Херсонской области.",Zaporizhzhia; Kherson,Zaporizhzhia Region; Kherson Oblast,Херсонская область; Запорожская область,NA,Запорожская область; Херсонская область
ВЕСТИ_71190,"Владимир Путин поручил создать условия для возвращения, в том числе из-за рубежа, жителей ДНР, ЛНР, Запорожской и Херсонской областей, уехавших в период СВО.",Donetsk; Luhansk; Zaporizhzhia; Kherson,Donetsk People’s Republic (DPR); Luhansk People’s Republic (LPR); Zaporizhzhia Region; Kherson Region,Donbass; Donetsk National Republic (DNR); Luhansk National Republic (LNDR); Zaporizhzhia Oblast; Kherson Oblast,,Donetsk People's Republic (DNR); Luhansk People's Republic (LNR); Zaporizhzhia; Kherson
ВЕСТИ_72086,"Херсонская, Запорожская области, ДНР и ЛНР по своему составу являются многонациональными, отметил президент РФ.",NA,Herson; Zaporizhzhia; Donetsk People’s Republic; Luhansk People’s Republic,Herson; Zaporizhzhia region; Donetsk People's Republic; Luhansk People's Republic,Kherson region; Zaporizhzhia region,Kherson Oblast; Zaporizhzhia Oblast; Donetsk People's Republic (DNR); Luhansk People's Republic (LNR)
ВЕСТИ_72165,"🏛  Скоро начнётся один из самых волнующих этапов жизни выпускников — поступление в вузы. Глава Минобрнауки Валерий Фальков рассказал об особенностях приёмной кампании в этом году. 

 ❓ Когда начинается приёмная кампания? 

20 июня она стартует во всех российских регионах, а также в зарубежных филиалах отечественных вузов. Основной этап зачисления — с 3 по 9 августа.

 ❓ Сколько бюджетных мест будет в вузах? 

Всего 626 278. Из них 246 204 выделено на направление «Инженерное дело, технологии и технические науки». 73% всех бюджетных мест распределены между региональными вузами.

 ❓ Как подать документы? 

Основной способ — электронный, с помощью  суперсервиса «Поступление в вуз онлайн»  на «Госуслугах».

 ❓ Как принимают абитуриентов из новых регионов? 

Выпускники школ Донецкой и Луганской народных республик, Запорожской и Херсонской областей могут поступать по результатам ЕГЭ или сдать внутривузовские экзамены.

 ❓ Есть ли льготы для участников СВО? 

Для участников специальной военной операции и членов их семей сделали отдельную квоту — не менее 10% от общего объёма бюджетных мест по каждому направлению подготовки.

📘Также министр рассказал о проекте Минобрнауки при участии ведущих научных институтов, вузов и бизнеса — о программе развития образования и исследований в области востоковедения и африканистики.

 Цели программы: 

• объединить усилия институтов, университетов, органов публичной власти и бизнеса для повышения качества образования и научных исследований;
• поддержать развитие востоковедческого образования и исследований в регионах страны;
• обеспечить научное лидерство России по этим направлениям на международной арене.

 #новостиобразования  

 Следите за новостями на Объясняем.РФ ",Россия,Russia; Donetsk People's Republic; Luhansk People's Republic; Zaporizhzhia Oblast; Kherson Oblast,NA,NA,Russia; Donetsk People's Republic; Luhansk People's Republic; Zaporizhzhia Oblast; Kherson Oblast
ВЕСТИ_72562,"Полунин объяснил  сочетание тату  с Путиным и герба Украины.

 Артист балета Сергей Полунин известен своей любовью к татуировкам. На его теле можно встретить изображения как с президентом России, так и с украинским гербом.

Сам артист родился в Херсоне и с гордостью носит тату герба Украины. Но также поддерживает Владимира Путина, считая его добрым человеком.",Kherson,"Herson, Ukraine; London, UK",NA,NA,Kherson
ВЕСТИ_73074,"Владимир Сальдо рассказал о попытке его отравления в августе прошлого года. Врио губернатора Херсонской области отметил, что за ним велась охота со стороны СБУ. 

Украинская спецслужба нашла человека в его ближайшем окружении, которому Сальдо доверял, который за большие деньги добавил боевое отравляющее вещество мгновенного действия ему в еду.

""Я помню только одно - я поднялся и сказал: ""Что-то мне плохо"". И на этом все. Очнулся я через 15 дней"", -  заявил  глава региона.",Kherson,"Kherson, Ukraine",NA,NA,Kherson Oblast
ВЕСТИ_73548,"В новых регионах нужно обеспечить соответствующий российским уровень зарплат, заявил Михаил Мишустин.

 🔺  Работа по восстановлению ДНР и ЛНР, Херсонской и Запорожской областей движется неплохим темпом, важно его не сбавлять.

 🔺  Около 8,5 тыс. объектов инфраструктуры восстановили в новых регионах России.",ДНР; ЛНР; Херсонская область; Запорожская область,Donetsk People's Republic (DPR); Luhansk People's Republic (LPR); Kherson and Zaporizhzhia regions,NA,Donetsk People's Republic; Luhansk People's Republic; Kherson region; Zaporizhzhia region,Donetsk and Luhansk People's Republics; Kherson Oblast; Zaporizhzhia Oblast
ВЕСТИ_73657,"Кабмин создал ФГУП ""Железные дороги Новороссии"".

Оно объединит ж/д сообщение ДНР, ЛНР, Запорожской и Херсонской областей.",Donetsk; Luhansk; Zaporizhzhia; Kherson,Russia; Ukraine,Donetsk; Luhansk; Zaporizhzhia; Kherson; Novorossia; Donbass; Russia,Republic of Novorossiya; Novo-Donecksky District,Donetsk People's Republic; Luhansk People's Republic; Zaporozhye Oblast; Kherson Oblast
ВЕСТИ_73904,"В Херсонской области пресекли несколько попыток украинских спецслужб через подставные организации выкрасть детей, чтобы доставить их в Киев — Сальдо.",Kherson; Kyiv,Kherson; Kyiv,Herson Region; Kiev; Ukraine,Kherson Oblast; Kiev,Kherson region; Kyiv
ВЕСТИ_74548,"В прибрежные районы Днепра после прорыва Каховской ГЭС выехал глава правительства Херсонской области, сообщают власти.

Также жителей прибрежных сел региона готовы эвакуировать при необходимости, подготовлены автобусы.",Херсонская область; Днепр,Kherson region; Kakhovka dam,Kherson region; Kakhovka dam; Ukraine,Herson; Kherson region,Dnipro River; Kherson Region
ВЕСТИ_74551,"Обстановка на месте прорыва Каховской ГЭС. Власти сообщили, что жителям прибрежных населенных пунктов в Херсонской области нужно быть готовыми к эвакуации на случай ухудшения ситуации.",Kherson region; Ukraine,Kakhovka Hydroelectric Station; Hersonska oblast,Kherson region; Kakhovka; Ukraine,Kahovskaya Hydroelectric Station; Kherson Region,Kakhovka Hydroelectric Power Station; Kherson Oblast
ВЕСТИ_74562,"В зону возможного подтопления водой Днепра попадают 14 населенных пунктов, 22 тысячи человек. Об этом сообщил глава правительства Херсонской области.",Херсонская область,Vasylivka; Kapitanovka; Novoaleksandrovka; Sergiyivka; Zelenyj Gai; Chervone; Pavlivka; Berezanka; Kamianka; Kalanchak; Vynohradivka; Hornostaypil; Novoaleksandrovka (2); Sergiyivka (2),Dnipro; Kherson regional government,Kamyanka-Buzka; Oleksandrivsk; Novoozerne; Pisky; Nova Kakhovka; Yelanets; Zhovti Island; Mykhailivka; Velykyi Burluk; Svitlodarsk; Kamyanka-Dniprovsky; Molochisk; Novoozerne,Kherson Region
ВЕСТИ_74563,Оперативный штаб по ситуации на Каховской ГЭС возглавил врио губернатора Владимир Сальдо. Об этом сообщил премьер Херсонской области.,Kakhovka Dam;  Херson Oblast,Каховка ГЭС,Kherson Oblast; Kakhovka Hydroelectric Power Plant,,Kahovka Hydroelectric Power Station; Kherson region
ВЕСТИ_74590,⚡️  Сальдо: крупная эвакуация людей не потребуется в Херсонской области после разрушения конструкций Каховской ГЭС.,Kherson region,Kherson Region,NA,Kherson region; Kakhovka Hydroelectric Power Plant,Kherson region; Kakhovka Hydroelectric Power Station
ВЕСТИ_74606,"Гуляющего по улице Херсона бобра снял на видео местный житель. На кадрах заметно, как вода из Днепра постепенно затапливает прибрежные улицы. 

""Уже по нефтегавани бобры плавают"", – прокомментировал прогулку грызуна автор ролика.",Kherson; Dnieper River; oil port,"Kherson, Ukraine",Kherson; Ukraine; Dnieper River,Kherson; Ukraine,Kherson; Neftogavani Street
ВЕСТИ_74614,"СК: бывший исполняющий обязанности министра здравоохранения Херсонской области задержан по обвинению в присвоении 26,5 млн рублей.",Kherson,Kherson Region; Ukraine,Kherson Region; Ukraine,Kherson region,Kherson Region
ВЕСТИ_74619,"⚡️ ⚡️ ⚡️ ⚡️  После катастрофы на Каховской ГЭС готовится плановая эвакуация населения Новокаховского, Голопристанского и Алешкинского округов, сообщили власти Херсонской области.",Новокаховский округ; Голопристанский округ; Алешкинский округ; Херсонская область,Novokahovsky District; Goloprystansky District; Alekshinsky District,Nikopol; Novokahovskiy Raion; Golopriatnoye Raion; Aleksandrovka Raion,Новокаховский; Голопристанский; Алексеевский,Каховская ГЭС; Новокаховский район; Голопристанский район; Алешкинский район
ВЕСТИ_74638,Леонтьев: эвакуированы около 900 человек из прибрежных населенных пунктов Херсонской области после разрушения Каховской ГЭС.,Kherson region,Каховка,Ukraine; Herson Region; Kakhovka; Henichesk; Skadovsk,NA,Kherson region
ВЕСТИ_74640,⚡️ ⚡️ ⚡️ ⚡️  МЧС направило аэромобильную группировку спасателей в Херсонскую область после частичного разрушения Каховской ГЭС.,Херсонская область,Kakhovska GES,Kherson region; Kakhovka; Ukraine,Kherson region; Kakhovka Hydroelectric Power Plant,Kherson region; Kakhovka Hydroelectric Power Station
ВЕСТИ_74710,Уровень воды в Новой Каховке после разрушения Каховской ГЭС в Херсонской области продолжил спадать. Об этом сообщили власти.,Nova Kakhovka; Herson Oblast,Nova Kakhovka; Kahovska Hydroelectric Power Plant,NA,New Kakhovka,Новая Каховка; Каховская ГЭС; Херсонская область
ВЕСТИ_74727,"⚡️  Режим ЧС введен в Херсонской области из-за прорыва Каховской ГЭС, передают экстренные службы.",Херсонская область; Каховская ГЭС,Kherson Region; Ukraine,Kherson region; Kakhovka HEPP; Ukraine,NA,Kherson region
ВЕСТИ_74731,"От 22 до 40 тыс. человек оказались в зоне бедствия в Херсонской области из-за ЧС на Каховской ГЭС, добавил Владимир Сальдо в эфире  ""Соловьёв Live"" .",Kherson region; Nova Kakhovka dam,Kakhovka Hydroelectric Power Plant; Kherson region,Ukraine; Kakhovka,Каховская ГЭС,Kherson region
ВЕСТИ_74748,"Кабмин и власти Херсонской области приняли первоочередные меры для помощи людям после катастрофы на Каховской ГЭС, заявила вице-премьер Абрамченко.",NA,Kiev; Moscow; Kyiv; Hersonska oblast,NA,NA,Kakhovka Hydroelectric Power Station; Kherson region
ВЕСТИ_74758,Режим ЧС регионального уровня вводится в Херсонской области после катастрофы на Каховской ГЭС. Об этом сообщили власти.,Херсонская область,Херсонская область,NA,Kherson,Kherson region
ВЕСТИ_74795,"❗️ ❗️ ❗️ ❗️ ❗️  ""30 тысяч кубометров [воды] в секунду льется на левобережье, тонет и Херсон, и картинка оттуда поступает ужасающая"", - рассказала корреспондент ВГТРК Ольга Курлаева в программе  ""60 минут"" .",Kherson,left bank; Herson,Ukraine; Kherson region,Herson; Kherson,left bank area; Cherson
ВЕСТИ_74801,"МЧС России доставит гуманитарную помощь в Херсонскую область, где произошло наводнение из-за прорыва Каховской ГЭС.",Херсонская область,Kherson Region; Kakhovka Hydroelectric Station,Kherson Region; Russia; Europe,NA,Kherson Region
ВЕСТИ_74807,"В районе городов Алешки и Голая Пристань сегодня ожидается максимальный подъем воды после ЧС на Каховской ГЭС, заявил врио губернатора Херсонской области Владимир Сальдо.",Алешки; Голая Пристань; Херсонская область,Алешки; Гола Пристань,NA,Aleksandrovsky District (City Alekseyevka); Kakhovsk Hydroelectric Power Plant; Kherson region,Almaz; Golaia Pristan
ВЕСТИ_74822,"⚡️  Владимир Путин поручил главе МЧС организовать в зоне затопления в Херсонской области работу по оказанию помощи людям и ликвидации последствий бедствия, сообщил Дмитрий Песков.",Kherson,Russia; Ukraine; Kherson,Kherson Region; Russia,Kherson region,Kherson region
ВЕСТИ_74826,"Куренков в соответствии с поручением Путина направил оперативную группу в Херсонскую область для координации действий по оказания помощи населению, сообщило МЧС.",Kherson; Russia,Moscow; Kyiv; Helsinki,Kherson Region; Kherson; Ukraine,NA,Kherson region
ВЕСТИ_74831,"Сальдо: в пунктах временного размещения сейчас находятся 4 тысячи жителей Херсонской области из затопленных районов, при необходимости есть резерв еще на 5,5 тысячи.",Kherson Oblast,Kherson region,NA,NA,Kherson Region
ВЕСТИ_74843,"Главные новости этого дня:

 🔲  В Херсонской области ввели  режим ЧС  из-за прорыва ГЭС

 🔲  Число пострадавших  от отравления сидром  достигло 96 человек

 🔲   Уровень газификации  в России продолжит расти

 🔲   Житель Приморского края арестован  по делу о госизмене

 🔲  Диверсанты подорвали аммиакопровод  ""Тольятти – Одесса"" ", Херсонская область; Приморский край; Тольятти,"Kherson Region, Ukraine; Russia; Primorsky Krai, Russia; Tolyatti – Odessa pipeline, Russia-Ukraine border",Russia; Kherson region; Primorsky Krai; Odessa; Tolyatti,NA,Kherson region; Russia; Primorsky Krai; Tolyatti; Odessa
ВЕСТИ_74868,"МЧС России поделилось кадрами работы спасателей в Херсонской области. Эвакуированы более 300 человек, включая 70 детей.",Херсонская область,Kherson Region,Kherson region; Russia; Ukraine,NA,Kherson Region
ВЕСТИ_74884,"Роспотребнадзор заявил, что взятые в Херсонской области после катастрофы на Каховской ГЭС пробы питьевой воды соответствуют нормам.

 Кроме того, организован мониторинг санэпидситуации.",Kherson; Russia; Ukraine,"Kherson Region, Ukraine; Russia",Kherson Region; Kakhovka Dam; Ukraine,NA,Kherson Region; Kahovka Hydroelectric Station
ВЕСТИ_74930,"Число госпитализированных после разрушения Каховской ГЭС увеличилось до 60, сообщает РИА Новости со ссылкой на власти Херсонской области.",Kakhovka;  Херсон,Kakhovka; Kherson Region,Kakhovka; Kherson Region; Ukraine,Kakhovsk Hydroelectric Power Station,Kahovka Hydroelectric Power Station; Kherson region
ВЕСТИ_74940,"В соцсетях опубликовали трогательные кадры спасения собаки из затопленного двора в Херсонской области.

Сейчас четвероногому ничего не угрожает.",Херсонская область,Херсонская область,NA,Kherson; Ukraine,Kherson Region
ВЕСТИ_74949,"Ситуацию в Херсонской области после прорыва Каховской ГЭС Путин обсудил с Сальдо по телефону, сообщил Песков. Президент поручил провести анализ всех потребностей региона.",Kherson Region,"Moscow, Russia; Kherson, Ukraine",NA,Kherson region,Kherson Oblast
ВЕСТИ_74974,"Число погибших из-за разрушения Каховской ГЭС увеличилось до семи, сообщил Сальдо. Он добавил, что эвакуировали с затопленных территорий Херсонской области уже 5 тысяч человек.",Kakhovka Dam; Kherson Region,Kakhovka; Kherson,Kakhovka; Kherson Region; Ukraine,Ukraine,Kahovka Hydroelectric Station; Kherson region
ВЕСТИ_75019,"Тело погибшей женщины обнаружено в зоне затопления в Херсонской области после прорыва плотины Каховской ГЭС, сообщает ТАСС со ссылкой на экстренные службы.",NA,Kakhovka Dam; Kherson Region,Kakhovka; Kherson Region; Ukraine,Kakhovska Hydroelectric Power Station; Hersonskaya Oblast,Kherson region
ВЕСТИ_75021,"Количество подтопленных жилых домов в 17 населенных пунктах Херсонской области выросло почти до 22,3 тыс, сообщает ТАСС со ссылкой на экстренные службы.",Херсонская область,17 towns and villages,Kherson Region; Ukraine,NA,Kherson Region
ВЕСТИ_75028,"МЧС России опубликовало новое видео работы спасателей в подтопленных районах Херсонской области.

Спасены 1534 человека, среди них 154 ребенка. Эвакуировано 5133 человека.",Херсонская область,"Kherson region, Ukraine",NA,NA,Kherson Region
ВЕСТИ_75052,"Работа властей всех уровней по эвакуации людей из Херсонской области — самоотверженная, отметил Дмитрий Песков.",Kherson region,Russia; Ukraine,Kherson region; Ukraine,Ukraine; Kherson,Kherson Region
ВЕСТИ_75056,"""По поручению президента МЧС принимает энергичные меры, задействовав все возможные дополнительные ресурсы для оказания помощи людям"", - заявил Песков о ситуации в Херсонской области.",Херсонская область,"Moscow, Russia; Kyiv, Ukraine; Hersone, Ukraine",NA,,Kherson region
ВЕСТИ_75072,"Более 22 тысяч домов в 17 населенных пунктах подтоплены в Херсонской области, по прогнозу, подъем воды может продолжаться до 10 суток.

Об этом заявил в своем Telegram-канале Владимир Сальдо.",Kherson region,Kherson Region,NA,Kherson region,Kherson Region
ВЕСТИ_75073,"Власти Херсонской области сообщают об угрозе обмеления Каховского магистрального канала, передает ТАСС.",Herson; Ukraine,"Kakhovka Main Canal; Kherson, Ukraine",Kherson Region; Kakhovka Canal; Ukraine,NA,Kherson region
ВЕСТИ_75132,"В Херсонской области после подтопления территорий из-за ЧС на Каховской ГЭС стабильная эпидемиологическая ситуация, сообщил Минздрав региона.",Kherson Region,Kakhovka Hydroelectric Power Plant; Kherson region,Kherson Region; Ukraine,NA,Kherson region; Kakhovka Hydroelectric Station
ВЕСТИ_75164,"Денис Мантуров посетил с рабочей поездкой Херсонскую область, говорится в сообщении правительства РФ. 

Глава Минпромторга осмотрел объекты торговли региона и провел встречу с врио губернатора Владимиром Сальдо.",Kherson Region; Russia,"Kherson Oblast, Ukraine",Kherson Region; Russia,NA,Kherson region
ВЕСТИ_75192,"Мишустин выполнил  поручение  Путина и создал правкомиссию по ликвидации наводнения в Херсонской области после теракта на Каховской ГЭС, ее возглавил вице-премьер Хуснуллин.",Херсонская область,"Kherson Oblast, Ukraine; Kakhovka Hydroelectric Station",Kherson Oblast; Kakhovka,NA,Kherson Region
ВЕСТИ_75212,"По предварительным расчетам, Днепр войдет в привычное русло ниже Каховской ГЭС к 16 июня, сообщил в своем Telegram-канале врио губернатора Херсонской области Владимир Сальдо.

Более 6 тыс. человек, в том числе 235 детей, эвакуированы из затопленных населенных пунктов.

Уровень воды в Новой Каховке за сутки снизился на 3 метра, до отметки 7 метров, вода начала сходить и в низовьях Днепра.",Kherson Oblast; Nova Kakhovka,New Kakhovka; Kherson Region,Kherson region; New Kakhovka; Dnipro River,NA,Novaya Kakhovka
