doc_id,text,gemma3,owl/t-lite,llama3.2,phi4-mini,phi4
ВЕСТИ_54041,"Владимир Путин поздравил личный состав и ветеранов МЧС с профессиональным праздником - Днем спасателя.  Президент РФ отметил готовность сотрудников МЧС выполнять свой долг в самых напряженных условиях.  ""Хочу особо отметить и поблагодарить личный состав МЧС за весомый вклад в обеспечение безопасности жителей новых регионов России: Донецкой и Луганской Народных Республик, Запорожской и Херсонской областей. Это и доставка гуманитарных грузов, и участие в разминировании территорий, и проведение аварийно-восстановительных работ"" , — подчеркнул глава государства.

 @vestiru24 ",МЧС (Ministry of Emergency Situations),Russian Emergencies Ministry (MChS); Donetsk People's Republic (DPR); Luhansk People's Republic (LPR); Southern Ukraine,Emergency Situations Ministry,LOCATION; Russia; PERSON; Vladimir Putin; MCHS (Ministry of Emergency Situations); Day of Rescuers; Donetsk People’s Republic; Luhansk People’s Republic; Zaporizhia region; Kherson region,"Ministry of Civil Defense, Emergencies and Disaster Relief (EMERCOM)"
ВЕСТИ_54084,"В Запорожской и Херсонской областях появятся территориальные фонды ОМС.  Соответствующие соглашения подписали председатель федерального Фонда ОМС Илья Баланин и врио глав регионов Евгений Балицкий и Владимир Сальдо. Так, цифровой полис ОМС дает жителям этих территорий, как и каждому гражданину РФ, право получать бесплатную медпомощь в любой точке России в соответствии с программой государственных гарантий оказания гражданам бесплатной медицинской помощи в медицинских организациях, работающих в системе ОМС.

 @vestiru24 ",Federal OMI Fund; program of state guarantees,Federal Fund for Mandatory Medical Insurance,Federal Fund of OMSP; Territorial Funds; OMSP; Zaporizhzhia Region; Kherson Region; Russia,Presidential Council on the Development of Civil Society Institutions (Russian: Совет по развитию гражданских обществ); Federal Fund for Mandatory Health Insurance (Russian: Федеральный фонд обязательного медицинского страхования),Federal Fund for Mandatory Health Insurance (FFOMS); territorial funds of OMS; digital OMS insurance policy; state guarantees program; medical assistance; Russia
ВЕСТИ_54207,"Михаил Мишустин распорядился о направлении дополнительных 435 миллионов рублей на проведение профилактического медосмотра детей в ДНР, ЛНР, Запорожской и Херсонской областях.  ""Деньги в виде субсидии поступят Национальному медицинскому исследовательскому центру здоровья детей Минздрава России. Источником средств стал резервный фонд правительства"",  - сообщили в пресс-службе кабмина.

Ранее на эти цели уже выделяли 353 миллионов рублей из резервного фонда. С учетом выделения дополнительных средств в 2022 году будет обследовано порядка 100 тысяч детей.

 @vestiru24 ",National Medical Research Center for Children's Health; Ministry of Health; Government,Russian Government; Ministry of Health; Reserve Fund,NA,National Medical Research Center for Children's Health (Minzdrav Russia); Government Reserve Fund; Cabinet of Ministers,National Medical Research Center for Children's Health; Ministry of Health of Russia
ВЕСТИ_54215,"В Херсонской области объявят конкурс на название для нового города, на строительство уже находятся инвесторы.  Об этом заявил врио губернатора региона Владимир Сальдо.

◽️Новый город в Херсонской области на Арабатской стрелке будет рассчитан на 30 тысяч человек.
◽️В Херсонской области не выдворяют жителей на территорию Украины.
◽️Судебные решения в регионе начнут выносить с января следующего года.
◽️Каховская ГЭС сейчас вырабатывает электроэнергию преимущественно на собственные нужды.

 @vestiru24 ",investors,Kahovskaya Hydroelectric Power Station,NA,NA,Каховская ГЭС (Kakhovka Hydroelectric Power Station)
ВЕСТИ_54299,"💧 Каховская ГЭС работает для подачи воды в Северо-Крымский канал  — врио губернатора Херсонской области Владимир Сальдо

 «Сейчас работу станции обеспечивают сменные бригады. ГЭС вырабатывает электричество для своих нужд, но она также регулирует всю систему мелиорации южной части Херсонской области и Крыма»,  — отметил Сальдо.

 @vesticrimea ",Kakhovka Hydroelectric Power Plant; Crimean Canal; Kherson region; Crimea; Vladimir Saldo,Kakhovka Hydroelectric Power Plant; North Crimean Canal; Kherson Region,Kakhovka HES; North Crimean Canal,NA,Kakhovka Hydroelectric Station; North Crimean Canal; Kherson Region
ВЕСТИ_54332,"Владимир Путин назначил прокуроров четырех новых регионов РФ:

 📍Глеба Михайлова на должность прокурора ЛНР.
📍Кирилла Осипчука на должность прокурора Запорожской области.
📍Андрея Петрова на должность прокурора Херсонской области.
📍Андрея Спивака на должность прокурора ДНР.

 @vestiru24 ",Russia,Vladimir Putin; Luhansk People's Republic (LPR); Donetsk People's Republic (DPR); Zaporizhzhia Region; Kherson Region,NA,NA,Russia; Luhansk People's Republic (LNR); Zaporizhzhia Oblast; Kherson Oblast; Donetsk People's Republic (DNR)
ВЕСТИ_54421,"⚡️   Единое пособие с 1 января 2023 года будет действовать на территории всех российских регионов.  Об этом сообщил министр труда и соцзащиты России Антон Котяков. По его словам, будут некоторые особенности: часть данных в Донецкой и Луганской народных республиках, в Херсонской и Запорожской областях можно будет подтвердить справкой, тогда как в других регионах такие сведения мы получаем только из информационных систем.

▪️Новая мера поддержки семей с детьми до 17 лет и беременных женщин с нового года будет действовать на новых российских территориях, но переход на общие правила назначения будет поэтапным.

▪️Уже сегодня можно получить материнский капитал,  ""но пока родителям еще требуется обратиться за его назначением, тогда как в остальных регионах он назначается проактивно"".

 @vestiru24 ",Донецкая народная республика; Луганская народная республика; Херсонская область; Запорожская область,Russian Federation; Maternity Capital; Information Systems,United States; Canada; Mexico; China; India; Japan; South Korea; Taiwan; Thailand; Vietnam; Indonesia; Malaysia; Philippines; Singapore; Australia; New Zealand; United Kingdom; Germany; France; Italy; Spain; Portugal; Belgium; Netherlands; Sweden; Norway; Denmark; Poland; Russia; Ukraine; Hungary; Czech Republic; Slovakia; Romania; Bulgaria; Greece; Turkey; Israel; Egypt; South Africa; Nigeria; Brazil; Argentina; Chile; Peru; Colombia; Venezuela; Ecuador; Bolivia; Paraguay; Uruguay; Suriname; Guyana,NA,Ministry of Labor and Social Protection of Russia
ВЕСТИ_54624,"Спасатели МЧС поздравили с Новым годом детей из новых регионов России.  С такой доброй инициативой выступило само ведомство. За короткий срок было собрано более 1500 новогодних подарков. Игрушки, детские книги, вкусные сладости получили юные жители ДНР, ЛНР, Херсонской и Запорожской областей. По словам организаторов, подобные новогодние акции проводятся ежегодно.

 @vestiru24 ",МЧС,Russia; Ukraine,NA,NA,МЧС России (Russian Emergencies Ministry)
ВЕСТИ_54740,"Правительство России утвердило программу льготной ипотеки для жителей ЛНР, ДНР, Херсонской и Запорожской областей.

 @vestiru24 ",Russia,Russian Ministry of Finance; Central Bank of Russia,NA,Russia; government; Donetsk People's Republic (LNR); Lugansk People's Republic (DPR); Kherson region; Zaporizhzhia region,Russian Government; Luhansk People's Republic; Donetsk People's Republic; Kherson Oblast; Zaporizhzhia Oblast
ВЕСТИ_54748,"Владимир Путин и Валерий Фальков обсудили реализованный Минобрнауки совместно с Минпросвещения проект ""Университетские смены"" для школьников из Донецкой и Луганской народных республик, Херсонской и Запорожской областей, а также программу развития отечественной приборной базы.

 @vestiru24 ",Минобрнауки; Минпросвещения,Ministry of Education and Science (Russia); Ministry of Defense (Russia),NA,Минобrnauki; Министерство образования и науки; Ростелеком; Донецкая Народная Республика; Луганская Народная Республика; Херсонская область; Запорожская область,Ministry of Science and Higher Education; Ministry of Education
ВЕСТИ_54876,"Заработная плата может быть сохранена до 1 июля 2023 года за мобилизованными работниками ДНР, ЛНР, Запорожской и Херсонской областей, которые осуществляли деятельность на момент подписания договоров о включении новых регионов в состав России 30 сентября 2022 года. Об этом сообщается в постановлении правительства РФ.

 @vestiru24 ",Russia; Ukraine,Russian government; Ukrainian territories,NA,NA,Russian government; DNR; LNR; Zaporizhzhia; Kherson
ВЕСТИ_54899,"⚡️ ⚡️ ⚡️ ⚡️ Германия ищет себе новые проблемы, причем долгосрочного характера,  заявил председатель Госдумы Вячеслав Володин в своем Telegram-канале.  ""Сегодня немецкое правительство решило переложить проблемы, которые создали их предшественники, на нашу страну. С этой целью планируют изъять российские активы для восстановления Украины. Как только такое решение состоится, мы имеем право на аналогичные действия в отношении активов Германии и других государств"" , - подчеркнул он. Также Володин добавил, что у стран, признавших независимость Косово, ""нет другого выхода, как согласиться с правом"" Южной Осетии, Абхазии, Крыма, Донецкой и Луганской народных республик, а также Херсонской и Запорожской областей на самоопределение.  ""Это положит начало процессу, когда все государства станут игнорировать международное право, по своему усмотрению забирать, что посчитают нужным"" , - резюмировал он.

 @vestiru24 ",Госдума,Russian Assets; German Assets; Kosovo; South Ossetia; Abkhazia; Crimea; Donetsk and Luhansk People's Republics; Kherson and Zaporizhzhya regions,Germany; Russia; Ukraine; Kosovo; South Ossetia; Abkhazia; Crimea; Donetsk; Luhansk; Kherson; Zaporizhzhia,Russian State Duma's Committee on International Affairs; German government; Albania; Montenegro; North Macedonia; Bosnia-Herzegovina; South Ossetia; Abkhazia; Transnistria; Northern Cyprus; Ukraine,State Duma; Telegram; Kosovo; South Ossetia; Abkhazia; Crimea; Donetsk and Luhansk People's Republics; Kherson Region; Zaporizhzhia Region
ВЕСТИ_55383,"Воздушная тревога объявлена в Николаевской и Одесской областях, а также в Херсоне.

 @vestiru24 ",Mykolaiv; Odesa; Kherson,air alert; Ukraine; military actions,NA,Air alarm; Nikolaev region; Odessa region; Kherson region,Nikolaevskaya oblast; Odeskaya oblast; Kherson
ВЕСТИ_55543,"Татьяна Голикова: с 1 января 2023 года в ДНР и ЛНР средний прожиточный минимум составит 11200 рублей, в Херсонской и Запорожской областях – 11644 рублей ориентировочно.

 📍На территориях новых регионов не должно быть сотрудников бюджетной сферы с зарплатой ниже МРОТ.
📍В новых регионах РФ начал работу социальный фонд, он будет осуществлять все положенные выплаты.

 @vestiru24 ",ДНР; ЛНР; Херсонская область; Запорожская область; МРОТ; социальный фонд,Russian Government; Social Fund,Russian Federation,NA,social fund
ВЕСТИ_56344,"Взрывы прогремели в Херсоне.  Об этом сообщают украинские СМИ.

 Подпишись на ВЕСТИ ",Ukraine,NA,NA,NA,VESTI
ВЕСТИ_56600,"Воздушная тревога объявлена в Днепропетровской, Полтавской областях Украины и подконтрольной Киеву части Херсонской области. Об этом свидетельствуют данные официального ресурса оповещения граждан.

 Подпишись на ВЕСТИ ",Ukraine,Ukraine; Dnipro; Poltava; Kherson,NA,official resource for civilian alerts; Ukraine,Ukraine; Dnipropetrovsk Region; Poltava Region; Kyiv-controlled part of Kherson Region
ВЕСТИ_56920,"Глав Днепропетровской, Киевской, Сумской, а также подконтрольных Украине частей Запорожской и Херсонской областей уволил Зеленский.  Это следует из указа. 

Кроме того, заместителем главы офиса президента назначен экс-глава Киевской областной администрации Алексей Кулеба.

 Подпишись на ВЕСТИ ",ВЕСТИ,Office of the President of Ukraine; Kiev Oblast Administration,NA,Dmytro Firtas; Alexey Kuleba; Volodymyr Zelensky; Дніпропетровська область; Київська область; Сумська область; Запорізька область; Херсонська область,Ukraine; President's Office
ВЕСТИ_57212,"Военно-гражданская администрация Херсонской области переименована в   областную администрацию . Во главе исполнительной власти стоит губернатор, сообщил врио главы региона Владимир Сальдо.  ""Мы переходим на мирные рельсы и начинаем налаживать мирную жизнь в нашем регионе, и это отражается в названии государственных структур"" , - написал он в своем Telegram-канале.

 Подпишись на ВЕСТИ ",Военно-гражданская администрация Херсонской области; областная администрация,Military-Civil Administration; Regional Administration,Regional Administration,NA,military-civil administration; regional administration; executive power
ВЕСТИ_57239,"Жители ДНР, ЛНР, Херсонской и Запорожской областей смогут в полной мере воспользоваться мерами социальной поддержки, действующими в РФ.  В Минтруда сообщили, что для этого разработан пакет законопроектов, которые устанавливают особенности переходного периода в социальной сфере на этих территориях. Новые законопроекты регламентируют:
📌 назначение пенсий, выплат по обязательному социальному страхованию и мер социальной поддержки;
📌порядок установления прожиточного минимума;
📌порядок установления стажа для назначения пенсий в случае, если документы утрачены;
📌порядок расчета среднего заработка для начисления пособий по временной нетрудоспособности в 2023 и 2024 годах;
📌порядок перехода на действующие в РФ меры поддержки для тех, кто сейчас получает выплаты по прежнему законодательству.

 ""С 1 марта пенсионное обеспечение граждан будет осуществляться по российскому законодательству с учетом предлагаемых особенностей"",  - сообщил министр труда и социальной защиты РФ Антон Котяков. Жителям новых регионов будут доступны все виды пенсий, действующих в России: страховые пенсии по старости, по потере кормильца, по инвалидности, социальные пенсии.

 Подпишись на ВЕСТИ ",Минтруд; Антон Котяков,Russian Ministry of Labor; Ministry of Social Affairs,Russia; Ministry of Labor, Donetsk People's Republic (DPR);  Luhansk People’s Republic (LNR),Ministry of Labor and Social Protection of the Russian Federation
ВЕСТИ_57249,"Кабмин внес в Думу проекты базовых законов об особенностях пенсионного и социального обеспечения в ДНР и ЛНР, а также в Херсонской и Запорожской областях.  Так, в одной из инициатив предлагается с 1 марта 2023 года выплачивать пенсии и дополнительное социальное обеспечение в соответствии с законодательством Российской Федерации.

 Подпишись на ВЕСТИ ",Russian Federation; Ukrainian Government,Russian Government; State Duma,Ukrainian government; parliament; Russian law,NA,Cabinet of Ministers; State Duma; Russian Federation
ВЕСТИ_57453,"Воздушная тревога объявлена в Одесской, Николаевской, Кировоградской областях Украины и подконтрольной Киеву части Херсонской области. 

 Подпишись на ВЕСТИ ",ВЕСТИ,Ukraine; Air Alert,NA,Ukraine,Ukraine; Kyiv
ВЕСТИ_58947,"До 1 июля запрещается вывоз зерновых из Херсонской области без разрешения Минсельхоза региона, сообщил врио губернатора области Владимир Сальдо. 

Он уточнил, что форма разрешительной документации должна быть разработана к 10 февраля.",Kherson Oblast; Minselхоза; Vladimir Saldo,"Ministry of Agriculture, Kherson region",NA,NA,Ministry of Agriculture (Минсельхоз)
ВЕСТИ_58974,"Услуга по приему и учету уведомлений о начале предпринимательской деятельности стала доступна жителям ЛНР, ДНР, Запорожской и Херсонской областей — Роспотребнадзор.",Роспотребнадзор; LНР; ДНР; Запорожская область; Херсонская область,Rospotrebnadzor,Rospotrebnadzor,"Rosselkhoznadzor, Russia's federal agency responsible for overseeing food safety regulations.; Donetsk People's Republic (LNR); self-proclaimed Donetsk People&#39;s Republic (DPR); Zaporizhzhia region; Kherson region",Federal Service for Surveillance on Consumer Rights Protection and Human Wellbeing (Rospotrebnadzor)
ВЕСТИ_59345,"⚡️  Российские стандарты социальной защиты в новых регионах должны начать действовать с 1 марта, заявил Вячеслав Володин. 

 ""За 30 лет от так и не состоявшегося украинского государства люди не смогли получить достаточные социальные гарантии"" , - написал он в своем Telegram-канале.

Володин подчеркнул, что граждане из ЛНР, ДНР, Запорожской и Херсонской областей должны чувствовать себя защищенными так же, как и в других регионах РФ.",Telegram,"Russian Federation; Ukraine; Luhansk, Donetsk, Kherson and Zaporizhzhia regions",Russian Federation; Telegram,NA,Российские стандарты социальной защиты (Russian social protection standards); Telegram-канал (Telegram channel)
ВЕСТИ_59758,"⏫ ⏫ ⏫ ⏫ ⏫  ""В Запорожской области, как и в Донбассе, и в Херсонской области, несмотря на все сложности, уже сейчас идет работа по восстановлению социальной сферы, в том числе системы здравоохранения"", - заявил Владимир Путин во время открытия новых объектов здравоохранения.

Президент поручил Минздраву и впредь уделять решению этой задачи особое внимание.",Ministry of Health,Social Infrastructure; Healthcare Systems,Ministry of Health; Russia; Ukraine,Minzdrav,Минздрав (Ministry of Health)
ВЕСТИ_59785,"Полицейский, несущий службу в зоне проведения СВО, впервые за 25 лет оказался у родного крыльца. 

Дом он покинул еще будучи ребенком – вся семья переехала в Сибирь из Херсонской области. Офицер поделился теплыми детскими воспоминаниями.",SVO,SVO Conflict Zone; 25 Years Absence; Home Town Memories,Russian Police Officer; SWO; Hersonskiy Oblast; Siberia,,Special Operation Zone (SVO)
ВЕСТИ_60195,"Воздушная тревога объявлена в Харьковской, Днепропетровской, Николаевской, Одесской областях Украины, а также на территории Запорожской и Херсонской областей.",Ukraine,air alert; Ukraine,NA,; Ukraine,Ukraine; Kharkiv Oblast; Dnipro Oblast; Mykolaiv Oblast; Odessa Oblast; Zaporizhzhia Oblast; Kherson Oblast
ВЕСТИ_60321,Рособрнадзор: ЕГЭ в 2023 году не будут сдавать только в Херсонской области.,Rosobrnadzor,Educational Testing Service (ETS),NA,Russian Federal Service for Supervision of Education and Science (Rosobrnadzor),Federal Service for Supervision of Education and Science (Rosobrnadzor); Unified State Exam (EGE)
ВЕСТИ_60882,"В Думу внесен законопроект, который устанавливает в ЛНР, ДНР, Херсонской и Запорожской областях московский часовой пояс.",Russia; Moscow,State Duma; Moscow Time Zone,Ukraine; European Union; NATO; Russia; Belarus,Moscow time; Ukraine; Donetsk People's Republic (LPR); Lugansk People’s Republic (DNR),Russian State Duma; Moscow time zone; LNR; DNR
ВЕСТИ_61168,"Большая семерка никогда не признает вхождение ДНР, ЛНР, Запорожской и Херсонской областей в состав России — официальное заявление G7.",G7,United Nations Security Council; International Court of Justice,NA,NA,G7; Russia; Ukraine; Donetsk People's Republic (DPR); Luhansk People's Republic (LNR)
ВЕСТИ_61516,Сальдо: к концу лета планируется возобновить железнодорожное сообщение между Херсонской областью и Крымом.,Khersonская область; Крым,железнодорожное сообщение; лето; конец лета; возобновление; планируется,NA,; Ukraine,Kherson region; Crimea
ВЕСТИ_61845,"Мурал, посвященный Дарье Дугиной, торжественно открыли в одной из школ Геническа Херсонской области.",schools,Russia; Kherson Region; School Education,Darja Dugina,"Henichesk district, Kherson region school",Genichesk School; Kherson Region
ВЕСТИ_62400,"В Херсоне частично пропал свет, сообщают местные издания.",NA,Украина; Херсон,NA,NA,NA
ВЕСТИ_62680,"За мужество и отвагу, проявленные при исполнении профессионального долга, орденом Мужества награждена Луговская Влада – собственный корреспондент Херсонской областной радиокомпании.",Kherson Oblast Radio Company,Order of Valor; Military Operations; War Correspondent,NA,NA,Order of Courage; Kherson Regional Radio Company
ВЕСТИ_62815,"С 1 апреля эксплуатация электросетей Херсонской области классом напряжения 150 кВ и выше перейдет к ""Россетям"". Об этом сообщили в российском Минэнерго.

Организация ""Россети"" осуществляет передачу электроэнергии по единой национальной электросети России. 

""Область заинтересована в скорейшей интеграции в российскую энергосистему"", - передает РИА Новости сообщение правительства региона.",Минэнерго; Россети; Правительство Херсонской области,Rosseti; Kherson Oblast,Rossnet; Russian Grid Operator; Hersonskaya Region; Russia; Ukraine,"Rosenergoatom; Rosset (Russian Unified Power System); Ministry of Energy and Coal Industry of Ukraine; RIA Novosti; Ukrainian Ministry of Infrastructure Development, Transport and Communications; Ukrainian National Agency for the Management of Emergency Situations",Rosseti; Russia's Ministry of Energy; RIA Novosti; regional government
ВЕСТИ_63194,"Около 4,8 миллиона школьных учебников поставлено в ЛНР, ДНР, Запорожскую и Херсонскую области за счет средств федерального бюджета. Об этом по сообщению ТАСС заявил министр просвещения РФ Сергей Кравцов.

Также в новые регионы поставлено 744 комплекта наглядных пособий, 14 737 единиц спортивного оборудования, 25 787 единиц школьной мебели, 494 школьных автобуса, было оборудовано 999 компьютерных классов.

Повышение квалификации, как сообщил министр, прошли 20 397 педагогов и руководящих работников.",ТАСС,Russian Ministry of Education; Federal Budget,Russian Ministry of Education,Federal Budget; Russia's Ministry of Education (Ministry of Education); TASS News Agency; Luhansk People's Republic; Donetsk People's Republic; Zaporizhzhia region; Kherson region,TASS; Ministry of Education of Russia
ВЕСТИ_63209,"❗️ ❗️ ❗️ ❗️ ❗️  ""Наведу справочки о вашем здоровье"", - пообещал Владимир Путин журналистке ТРК ""Таврия"" Владе Луговской, раненной в Херсоне во время украинских обстрелов.

Автор и соведущий программы  ""Москва. Кремль. Путин""   Павел Зарубин  показал уникальные кадры беседы, которая состоялась между Путиным и журналисткой, перед уходом президента с церемонии награждения.",ТРК Таврия; Moscow. Кремль. Путин,TRC Tavria; Ukrainian Armed Forces; Russian Ministry of Defense,Tavria; Kremlin; Moscow; Ukraine,TRK 'Tavria'; Putin's meeting with Valentina Matviyenko before leaving after receiving awards in Moscow.,NA
ВЕСТИ_63439,"""Мы приглашаем премьер-министра Великобритании Риши Сунака в Херсонскую область"", - такой неожиданный ответ предложил врио губернатора Владимир Сальдо на введенные против РФ санкции.

""Пусть приедет, мы ему обеспечим безопасность, дадим возможность ознакомиться со всей ситуацией, поговорить с людьми"", - уточнил Сальдо.",UK; Russia; Ukraine,Western sanctions; Russian invasion of Ukraine,British Prime Minister; Governor of Kherson Region; Russian Annexation; International Relations; Politics,NA,United Kingdom; Russia
ВЕСТИ_63444,"В Херсонской области задержан местный житель, в пьяном виде пытавшийся сжечь флаг России. ""Перестаравшись"", он едва не загорелся сам и не спалил свой участок. 

Правоохранителям задержанный пояснил: полотнище он украл в одном из административных зданий. Мужчина извинился за свой поступок, объяснив его опьянением.

Возбуждено уголовное дело о надругательстве над госсимволом. Также выясняется, где фигурант приобрел 20 коробок алкоголя в условиях ограничений продажи спиртного в регионе.",Russian Flag; Administrative Buildings,Russian flag; Administrative building; 20 boxes of alcohol,NA,Russian Federation,Russian flag; administrative building
ВЕСТИ_63804,"Публично-правовая компания ""Фонд развития территорий"" рассчитывает обеспечить новым жильем 45 тысяч переселенцев из Херсонской области в 2023 году, рассказал генеральный директор ФРТ Ильшат Шагиахметов.

""На сегодняшний момент порядка 30 тысяч граждан обеспечены жилищными сертификатами. Мы точно выполним эту задачу"", - подчеркнул он.",Фонд развития территорий,Public-Private Development Fund of Territories,Fund for the Development of Territories,Fund for Territory Development; Herkon State Administration,Territorial Development Fund
ВЕСТИ_63973,"В новых регионах РФ будет сформирована сеть федеральных трасс. Работа уже началась, сообщил Марат Хуснуллин. 

1039 км автодорог в ДНР, ЛНР, Запорожской и Херсонской областях получат статус федеральных в 2023 году. Но сперва их продиагностируют, отметил вице-премьер.",DPR; LPR; Zaporizhzhia; Kherson; Russia,Russia; Ukraine,Russia; Donetsk and Luhansk (DNR and LNR); Zaporizhzhia and Kherson provinces of Ukraine,NA,Russia; Federal Highways; Donetsk and Luhansk People's Republics; Zaporizhzhia Oblast; Kherson Oblast
ВЕСТИ_64180,"⚡️ ⚡️ ⚡️ ⚡️  Владимир Путин приехал в Севастополь. Президенту представили Школу искусств и детский центр ""Корсунь"" у Херсонеса Таврического.

Кадры опубликовал член Общественной палаты РФ, директор парка ""Россия - моя история"" Иван Есин в своем Telegram-канале.",Russia; Ukraine,Школа искусств; Детский центр «Корсунь»,Russian President; Obshchestvennaya palata RF; Russia; Europe; Ukraine; Crimea; Sevastopol; Khersones Tavrichesky; Korsun; School of Arts; children's center,NA,Public Chamber of Russia; School of Arts; children's center Korsun; Russia - My History
ВЕСТИ_64188,"🔴 🔴 🔴 🔴 🔴  Владимир Путин  посещает объекты  историко-археологического парка ""Херсонес Таврический"".",Владимир Путин; Херсонес Таврический,Russian Ministry of Culture; State Historical Museum,Kremlin,NA,Chersonesos Taurica; Vladimir Putin
ВЕСТИ_64189,"⏫ ⏫ ⏫ ⏫ ⏫  В день годовщины воссоединения Крыма с Россией Владимир Путин совершил визит в историко-археологический парк ""Херсонес Таврический"" в Севастополе. 

Президенту показали детский центр ""Корсунь"" – филиал ""Артека"" и детский художественно-эстетический центр. Кадры показали в эфире телеканала ""Россия 24"".",Russia; Crimea; Rossiya 24,Arkhangelovskiy Park; Sevastopol; Crimea Reunification Anniversary,NA,Putin; Khersones Taurica Archaeological Park; Sevastopol; Russia 24 TV channel,Crimea; Russia; Artek; Russia 24
ВЕСТИ_64298,"СК России возбудил уголовное дело по факту убийства командира взвода ППС в Херсонской области, а также по факту покушения на убийство его супруги и совершеннолетней дочери.

Ранее неизвестный преступник заложил специальное устройство под автомобиль, за рулем которого был сотрудник полиции. 

В результате взрыва мужчина погиб, члены его семьи получили ранения.",Russian Investigative Committee,Investigative Committee of Russia,NA,NA,Investigative Committee of Russia; Patrol Police Service
ВЕСТИ_64969,"Сальдо: ложный вброс от Генштаба наших противников, думаю, вызван тем, что приезд Зеленского в Херсонскую область дал слабый пиар-эффект.",Генштаб,Ukrainian military operations; Russian propaganda tactics,General Staff of our enemies,NA,NA
ВЕСТИ_65087,"Правительство подготовило законопроект о создании свободной экономической зоны на территориях ДНР, ЛНР, Запорожской и Херсонской областей, отметил Мишустин.",ДНР; ЛНР; Запорожская область; Херсонская область; свободная экономическая зона,Russian Government,Ukraine government; Donetsk and Luhansk regions; Zaporizhzhia and Kherson regions,NA,Ukraine; Donetsk People's Republic (DNR); Luhansk People's Republic (LNR)
ВЕСТИ_66608,"Минпросвещения РФ разработало учебное пособие по украинскому языку, предназначенное для учеников младших классов.

В учебных заведениях ДНР, ЛНР, Запорожской и Херсонской областей учащиеся смогут изучать украинский язык как родной или в качестве факультатива, заявил замминистра просвещения Александр Бугаев. 

Он добавил, что обучение в новых субъектах РФ ведется преимущественно на русском языке, а формат изучения украинского будет выбираться в каждом конкретном регионе.",Russian Ministry of Education; Ukrainian language,Ministry of Education and Science of Russia,NA,NA,Russian Ministry of Education; Ukrainian Language Textbook; Donetsk People's Republic (DNR); Luhansk People's Republic (LNR); Zaporizhzhia Oblast; Kherson Oblast; Alexander Bugaev
ВЕСТИ_66721,"Была организована большая работа по переезду жителей Херсона и Херсонской области, граждане получают сертификаты на жилье, заявил Хуснуллин.",Khusnin,Russian government; Ukrainian conflict zone,Kherson Regional State Administration,NA,Kherson; Kherson region
ВЕСТИ_66834,🔴 🔴 🔴 🔴 🔴  Владимир Путин проводит  рабочую встречу  с врио губернатора Херсонской области Владимиром Сальдо.,Russia; Ukraine; Kherson,Russian Armed Forces; Ukrainian Counteroffensive,NA,NA,President of Russia; acting governor of Kherson region
ВЕСТИ_66835,"""В конечном итоге, газ-то был российский"", - заявил Владимир Путин во время обсуждения вопросов газификации с врио губернатора Херсонской области, отметившим что раньше газ шел с Украины.

Владимир Сальдо в ответ заметил: ""Газ только российский, другого же нет"".",Russia; Ukraine,Russian Gas; Ukrainian Gas; Energy Sector,NA,NA,Russia; Ukraine
ВЕСТИ_66943,"""Сбрасывайте все, что есть - технику, дислокацию, перемещение"": ФСБ поделилась кадрами допроса  задержанных  в Херсонской области агента СБУ и его пособника.

Граждане Украины признались, что пересылали данные украинским спецслужбам. Возбуждены уголовные дела о шпионаже, обоим грозит до 20 лет лишения свободы.",FSB; SBU; Украинским спецслужбам,FSB (Federal Security Service); SBU (Security Service of Ukraine),NA,NA,Federal Security Service (FSB); Ukrainian special services
ВЕСТИ_67113,"Глава Минздрава посетил медучреждения Запорожской и Херсонской области. Михаил Мурашко осмотрел Мелитопольскую областную больницу, роддом и Геническую центральную районную больницу. 

Планы и проблемные вопросы министр обсудил с председателями правительства Запорожской области и Херсонской областей.",Запорожская область; Херсонская область,Zaporizhzhia and Kherson Regions; Medical Facilities,NA,NA,Ministry of Health; Zaporizhzhia Regional Government; Kherson Regional Government
ВЕСТИ_67585,"Массовые мероприятия в Херсонской области 9 мая проводиться не будут, сообщил врио губернатора региона Владимир Сальдо.",Kherson; Ukraine; Russia,Mass Events,Kherson regional administration,Владимир Сальдо,Kherson region; Vladimir Saldo
ВЕСТИ_67797,"Владимира Сальдо: в Херсонской области в ночь с 15 на 16 апреля будет отменено действие комендантского часа.

В указе врио губернатора региона уточнятся, что это связано с празднованием Воскресения Христова.",Kherson region,Easter Sunday (April 16),Easter Sunday; Vladimir Saldo,"Easter Sunday celebrations; April 15 to April 16, 2023",Kherson Region; acting governor of Kherson region
