doc_id,text,gemma3,owl/t-lite,llama3.2,phi4-mini,phi4
ВЕСТИ_54084,"В Запорожской и Херсонской областях появятся территориальные фонды ОМС.  Соответствующие соглашения подписали председатель федерального Фонда ОМС Илья Баланин и врио глав регионов Евгений Балицкий и Владимир Сальдо. Так, цифровой полис ОМС дает жителям этих территорий, как и каждому гражданину РФ, право получать бесплатную медпомощь в любой точке России в соответствии с программой государственных гарантий оказания гражданам бесплатной медицинской помощи в медицинских организациях, работающих в системе ОМС.

 @vestiru24 ",Territorial Funds of the Mandatory Medical Insurance (OMI) Will Appear in Zaporizhzhya and Kherson Regions,Territorial Health Insurance Funds to Appear in Zaporizhzhia and Kherson Regions,Territorial Funds of OMSP to be Established in Zaporizhzhia and Kherson Regions,Territorial Funds for OMCs in Zaporizhzhia and Kherson Regions,Territorial Funds of OMS to be Established in Zaporizhzhia and Kherson Regions
ВЕСТИ_54207,"Михаил Мишустин распорядился о направлении дополнительных 435 миллионов рублей на проведение профилактического медосмотра детей в ДНР, ЛНР, Запорожской и Херсонской областях.  ""Деньги в виде субсидии поступят Национальному медицинскому исследовательскому центру здоровья детей Минздрава России. Источником средств стал резервный фонд правительства"",  - сообщили в пресс-службе кабмина.

Ранее на эти цели уже выделяли 353 миллионов рублей из резервного фонда. С учетом выделения дополнительных средств в 2022 году будет обследовано порядка 100 тысяч детей.

 @vestiru24 ",Russia Allocates Additional Funds for Child Health Checks in Occupied Territories,"Russian Government Allocates Additional Funds for Children's Health Checkups in Donbas, Luhansk, and Southern Ukraine",Russia Allocates Additional $435 Million for Pediatric Health Check-Ups in Donbass and Other Regions,"Additional Funding Allocated for Children's Health Checks in Donetsk, Luhansk Regions and Other Areas","Additional Funds Allocated for Child Preventive Medical Examinations in DNR, LNR, Zaporozhye and Kherson Regions"
ВЕСТИ_54215,"В Херсонской области объявят конкурс на название для нового города, на строительство уже находятся инвесторы.  Об этом заявил врио губернатора региона Владимир Сальдо.

◽️Новый город в Херсонской области на Арабатской стрелке будет рассчитан на 30 тысяч человек.
◽️В Херсонской области не выдворяют жителей на территорию Украины.
◽️Судебные решения в регионе начнут выносить с января следующего года.
◽️Каховская ГЭС сейчас вырабатывает электроэнергию преимущественно на собственные нужды.

 @vestiru24 ",New city in Kherson region to hold contest for name,Announcement of a Naming Contest for the New City in Kherson Region,NA,"New City in Kherson Region on Arabat Spit Will Be Planned for 30,000 People",New City in Kherson Region to Be Named Through Competition
ВЕСТИ_54299,"💧 Каховская ГЭС работает для подачи воды в Северо-Крымский канал  — врио губернатора Херсонской области Владимир Сальдо

 «Сейчас работу станции обеспечивают сменные бригады. ГЭС вырабатывает электричество для своих нужд, но она также регулирует всю систему мелиорации южной части Херсонской области и Крыма»,  — отметил Сальдо.

 @vesticrimea ",The Kakhovka Hydroelectric Power Plant is operating to supply water to the Crimean Canal — Kherson Governor Vladimir Saldo,Kakhovka Hydroelectric Power Plant Works to Supply Water to the North Crimean Canal,"Kakhovka HES powers water supply to North Crimean Canal, says Governor of Kherson Region",Kakhovskaya Hydroelectric Station Works to Supply Water for North Crimean Canal,Kakhovka Hydroelectric Station Operates to Supply Water to North Crimean Canal
ВЕСТИ_54332,"Владимир Путин назначил прокуроров четырех новых регионов РФ:

 📍Глеба Михайлова на должность прокурора ЛНР.
📍Кирилла Осипчука на должность прокурора Запорожской области.
📍Андрея Петрова на должность прокурора Херсонской области.
📍Андрея Спивака на должность прокурора ДНР.

 @vestiru24 ",Vladimir Putin Appoints Prosecutors for Four New Regions of Russia,Vladimir Putin Appoints New Procurators for Four Regions of Russia,Russian President Vladimir Putin appoints new prosecutors to four regions,Putin Appoints New Prosecutors for Four Regions of Russia,Vladimir Putin Appoints Prosecutors for Four New Regions in Russia
ВЕСТИ_54421,"⚡️   Единое пособие с 1 января 2023 года будет действовать на территории всех российских регионов.  Об этом сообщил министр труда и соцзащиты России Антон Котяков. По его словам, будут некоторые особенности: часть данных в Донецкой и Луганской народных республиках, в Херсонской и Запорожской областях можно будет подтвердить справкой, тогда как в других регионах такие сведения мы получаем только из информационных систем.

▪️Новая мера поддержки семей с детьми до 17 лет и беременных женщин с нового года будет действовать на новых российских территориях, но переход на общие правила назначения будет поэтапным.

▪️Уже сегодня можно получить материнский капитал,  ""но пока родителям еще требуется обратиться за его назначением, тогда как в остальных регионах он назначается проактивно"".

 @vestiru24 ","Unified Benefit to Operate Across All Russian Regions Starting January 1, 2023","Single Benefit for All Russian Regions from January 1st, 2023",Russia's New Labor Law: Key Changes and Exceptions for 2023,Unified Child Benefit to take effect across Russia from January 1,"Unified Allowance to be Implemented Across All Russian Regions from January 1, 2023"
ВЕСТИ_54624,"Спасатели МЧС поздравили с Новым годом детей из новых регионов России.  С такой доброй инициативой выступило само ведомство. За короткий срок было собрано более 1500 новогодних подарков. Игрушки, детские книги, вкусные сладости получили юные жители ДНР, ЛНР, Херсонской и Запорожской областей. По словам организаторов, подобные новогодние акции проводятся ежегодно.

 @vestiru24 ",МЧС поздравил детей из новых регионов России с Новым годом,Rescuers of the EMERCOM congratulate children from new regions with New Year,Russian Emergency Services Deliver New Year's Gifts to Children from Newly Formed Regions,MCHS Celebrates New Year with Gifts for Children in Newly Annexed Regions,Rescuers from the Russian Emergencies Ministry Celebrate New Year with Children in Newly Integrated Regions
ВЕСТИ_54740,"Правительство России утвердило программу льготной ипотеки для жителей ЛНР, ДНР, Херсонской и Запорожской областей.

 @vestiru24 ",Russia Announces Mortgage Program for Residents of Four Regions,"Russian Government Approves Special Mortgage Program for Residents of LPR, DPR, Kherson and Zaporizhzhia Regions",Russia approves low-interest mortgage program for residents of Donbas and Crimea,"Russia approves mortgage loan program for residents of LNR, DPR, Kherson and Zaporizhzhia regions","Russian Government Approves Subsidized Mortgage Program for Residents of LNR, DNR, Kherson and Zaporizhzhia Regions"
ВЕСТИ_54748,"Владимир Путин и Валерий Фальков обсудили реализованный Минобрнауки совместно с Минпросвещения проект ""Университетские смены"" для школьников из Донецкой и Луганской народных республик, Херсонской и Запорожской областей, а также программу развития отечественной приборной базы.

 @vestiru24 ",Vladimir Putin and Valery Falkov Discuss 'University Camps' and Domestic Instrumentation Program,Vladimir Putin and Valery Falkov Discuss University Exchange Program for Schoolchildren from Donbass and Southern Ukraine,Russian President Vladimir Putin and Deputy Prime Minister Valery Falkov Discuss University Exchange Project for Ukrainian Students,Putin and Falck Discuss 'University Shifts' Project for Donetsk/Luhansk Regions,"Putin and Falkov Discuss 'University Shifts' Project for Students from Donbas and Southern Ukraine, as well as Domestic Instrumentation Development Program"
ВЕСТИ_54876,"Заработная плата может быть сохранена до 1 июля 2023 года за мобилизованными работниками ДНР, ЛНР, Запорожской и Херсонской областей, которые осуществляли деятельность на момент подписания договоров о включении новых регионов в состав России 30 сентября 2022 года. Об этом сообщается в постановлении правительства РФ.

 @vestiru24 ",Wage Support Extended for Mobilized Workers in Newly Annexed Regions,"Salary Preservation for Mobilized Workers from Donbas, Luhansk, and Occupied Territories","Russia to Pay Salaries of Mobilized Workers in Occupied Regions Until July 1, 2023",Preservation of Salary Payments for Mobilized Workers in Certain Regions,Preservation of Wages for Mobilized Workers in Certain Ukrainian Regions
ВЕСТИ_54899,"⚡️ ⚡️ ⚡️ ⚡️ Германия ищет себе новые проблемы, причем долгосрочного характера,  заявил председатель Госдумы Вячеслав Володин в своем Telegram-канале.  ""Сегодня немецкое правительство решило переложить проблемы, которые создали их предшественники, на нашу страну. С этой целью планируют изъять российские активы для восстановления Украины. Как только такое решение состоится, мы имеем право на аналогичные действия в отношении активов Германии и других государств"" , - подчеркнул он. Также Володин добавил, что у стран, признавших независимость Косово, ""нет другого выхода, как согласиться с правом"" Южной Осетии, Абхазии, Крыма, Донецкой и Луганской народных республик, а также Херсонской и Запорожской областей на самоопределение.  ""Это положит начало процессу, когда все государства станут игнорировать международное право, по своему усмотрению забирать, что посчитают нужным"" , - резюмировал он.

 @vestiru24 ",Russian Official Accuses Germany of Shifting Problems and Threatens Retaliation,Germany Seeks New Problems: Russia's Response to German Asset Freeze,"Russia's Vladimir Volodin says Germany is looking for new problems to tackle, including long-term ones, and plans to seize Russian assets to rebuild Ukraine. He also claims that countries recognizing Kosovo's independence must accept the rights of other breakaway regions like South Ossetia, Abkhazia, Crimea, Donetsk and Luhansk People's Republics, as well as the Kherson and Zaporizhzhia Regions.",Germany Seeks New Long-Term Problems for Russia: Vlastfully,Germany Seeks Long-Term Problems for Itself: V. Volodin
ВЕСТИ_55383,"Воздушная тревога объявлена в Николаевской и Одесской областях, а также в Херсоне.

 @vestiru24 ","Air raid alert declared in Mykolaiv, Odesa and Kherson regions","Air Alert Announced in Nikolaevskaia and Odesskaia Regions, as well as in Kherson","Ukraine: Air raid alert issued for Nikolaev and Odessa regions, Kherson","Air alert declared in Nikolaev and Odessa regions, as well as Kherson","Air Alert Announced in Nikolaev and Odessa Regions, as well as Kherson"
ВЕСТИ_55543,"Татьяна Голикова: с 1 января 2023 года в ДНР и ЛНР средний прожиточный минимум составит 11200 рублей, в Херсонской и Запорожской областях – 11644 рублей ориентировочно.

 📍На территориях новых регионов не должно быть сотрудников бюджетной сферы с зарплатой ниже МРОТ.
📍В новых регионах РФ начал работу социальный фонд, он будет осуществлять все положенные выплаты.

 @vestiru24 ",Голикова о прожиточных минимумах в новых регионах,Tatyana Golikova: Minimum Wages in New Regions of Russia,"Ukraine: Minimum Wage to Rise to $1,120 in Donbass and Luhansk Regions Starting January 2023","Average Living Minimum in Donetsk and Luhansk Regions Set at RUB 11,200",Minimum Living Wage and Social Fund Initiatives in New Russian Regions
ВЕСТИ_56344,"Взрывы прогремели в Херсоне.  Об этом сообщают украинские СМИ.

 Подпишись на ВЕСТИ ",Explosions Reported in Kherson,Explosions Reported in Kherson,Ukraine News: Explosions reported in Kherson,Explosions in Kherson,Explosions in Kherson
ВЕСТИ_56600,"Воздушная тревога объявлена в Днепропетровской, Полтавской областях Украины и подконтрольной Киеву части Херсонской области. Об этом свидетельствуют данные официального ресурса оповещения граждан.

 Подпишись на ВЕСТИ ","Air raid alert declared in Dnipropetrovsk, Poltava regions and the Kyiv-controlled part of Kherson region","Air Alert in Dnipro, Poltava and Occupied Part of Kherson Region","Ukraine: Air Raid Alert Issued in Dnipropetrovsk and Poltava Regions, Part of Kherson Region Under Kyiv Control","Air alert declared in Dnipropetrovsk, Poltava regions of Ukraine and part controlled by Kyiv in Kherson region","Air Alert Announced in Dnipropetrovsk, Poltava Regions and Kyiv-controlled Part of Kherson Region"
ВЕСТИ_56920,"Глав Днепропетровской, Киевской, Сумской, а также подконтрольных Украине частей Запорожской и Херсонской областей уволил Зеленский.  Это следует из указа. 

Кроме того, заместителем главы офиса президента назначен экс-глава Киевской областной администрации Алексей Кулеба.

 Подпишись на ВЕСТИ ",ВЕСТИ,Ukrainian President Zelensky Fires Heads of Several Regions,Zelensky fires top officials in Ukraine amid conflict with Russia,Dmytro Firtas becomes head of Dnipropetrovsk region,"Zelensky Dismisses Heads of Dnipro, Kyiv, Sumy, and Parts of Zaporizhzhia and Kherson Regions"
ВЕСТИ_57212,"Военно-гражданская администрация Херсонской области переименована в   областную администрацию . Во главе исполнительной власти стоит губернатор, сообщил врио главы региона Владимир Сальдо.  ""Мы переходим на мирные рельсы и начинаем налаживать мирную жизнь в нашем регионе, и это отражается в названии государственных структур"" , - написал он в своем Telegram-канале.

 Подпишись на ВЕСТИ ",Военно-гражданская администрация Херсонской области переименована в областную администрацию,Hercynian Military-Civil Administration Renamed to Regional Administration,Ukraine: Herson Region's Military Administration Renamed to Regional Administration,Херсонская область: Военно-гражданская администрация переименована в областную администрацию,Herson Oblast Administration Renamed to Civilian
ВЕСТИ_57239,"Жители ДНР, ЛНР, Херсонской и Запорожской областей смогут в полной мере воспользоваться мерами социальной поддержки, действующими в РФ.  В Минтруда сообщили, что для этого разработан пакет законопроектов, которые устанавливают особенности переходного периода в социальной сфере на этих территориях. Новые законопроекты регламентируют:
📌 назначение пенсий, выплат по обязательному социальному страхованию и мер социальной поддержки;
📌порядок установления прожиточного минимума;
📌порядок установления стажа для назначения пенсий в случае, если документы утрачены;
📌порядок расчета среднего заработка для начисления пособий по временной нетрудоспособности в 2023 и 2024 годах;
📌порядок перехода на действующие в РФ меры поддержки для тех, кто сейчас получает выплаты по прежнему законодательству.

 ""С 1 марта пенсионное обеспечение граждан будет осуществляться по российскому законодательству с учетом предлагаемых особенностей"",  - сообщил министр труда и социальной защиты РФ Антон Котяков. Жителям новых регионов будут доступны все виды пенсий, действующих в России: страховые пенсии по старости, по потере кормильца, по инвалидности, социальные пенсии.

 Подпишись на ВЕСТИ ",Новости,"Residents of Donbas, Luhansk, and Southern Ukraine Regions to Benefit from Full Social Support in Russia","Residents of Donbass, Lugansk, Kherson and Zaporizhzhia regions can fully utilize social support measures in Russia. The Ministry of Labor reported that a package of law bills has been developed to establish the specifics of the transition period in the social sphere on these territories.","Residents of Donetsk People's Republic (DPR), Luhansk People's Republic (LNR), Kherson and Zaporizhzhia regions can fully benefit from social support measures in place within the Russian Federation","Residents of Donetsk and Luhansk People's Republics, Kherson and Zaporizhzhia regions to fully access Russian social support measures"
ВЕСТИ_57249,"Кабмин внес в Думу проекты базовых законов об особенностях пенсионного и социального обеспечения в ДНР и ЛНР, а также в Херсонской и Запорожской областях.  Так, в одной из инициатив предлагается с 1 марта 2023 года выплачивать пенсии и дополнительное социальное обеспечение в соответствии с законодательством Российской Федерации.

 Подпишись на ВЕСТИ ","Cabinet of Ministers Introduced Draft Basic Laws on Pension and Social Support in DNR, LNR, Kherson and Zaporizhzhia Regions","Russian Cabinet Proposes Pension and Social Security Reforms for Donbas, Ukraine",Ukraine: Cabinet submits draft laws on pension and social security in Donbas and Crimea,"Cabmin Proposes Pension and Social Security Legislation Projects in DPR, LPR Regions","Cabinet of Ministers submits draft laws on pension and social security specifics in DNR, LNR, Kherson, and Zaporizhzhia to the State Duma"
ВЕСТИ_57453,"Воздушная тревога объявлена в Одесской, Николаевской, Кировоградской областях Украины и подконтрольной Киеву части Херсонской области. 

 Подпишись на ВЕСТИ ",Air raid alert declared in several Ukrainian regions,Air Alert in Southern Ukraine,"Ukraine: Air Raid Alert Issued in Odessa, Mykolaiv, Kirovohrad Regions and Part of Kherson Region Under Kyiv's Control","Air alert declared in Odessa, Mykolaiv and Kirovohrad regions of Ukraine; part of Kherson region under Kyiv's control","Air Alert Announced in Odessa, Mykolaiv, Kirovohrad Regions and Part of Kherson under Kyiv's Control"
ВЕСТИ_58947,"До 1 июля запрещается вывоз зерновых из Херсонской области без разрешения Минсельхоза региона, сообщил врио губернатора области Владимир Сальдо. 

Он уточнил, что форма разрешительной документации должна быть разработана к 10 февраля.",Grain Export Restrictions in Kherson Oblast,Restrictions on Grain Export from Kherson Oblast,Ukraine: Export of grains from the Kherson region suspended until July 1,Hershen Region Grain Export Ban Until July,Export Ban on Grain from Kherson Region Until July 1
ВЕСТИ_58974,"Услуга по приему и учету уведомлений о начале предпринимательской деятельности стала доступна жителям ЛНР, ДНР, Запорожской и Херсонской областей — Роспотребнадзор.",Роспотребнадзор начал принимать и учитывать уведомления о начале предпринимательской деятельности в освобожденных регионах,"Service for Receiving and Registering Notifications of Starting Entrepreneurial Activity Now Available in LPR, DPR, Zaporizhzhia, and Kherson Regions - Rospotrebnadzor","Service for receiving and processing notifications of the start of entrepreneurial activity became available to residents of LNR, DNR, Zaporizhzhia and Kherson regions - Rospotrebnadzor","Notification Service for Starting Entrepreneurial Activities Available to Residents of LNR, DPR, Zaporizhzhia and Kherson Regions","Service for Registration and Accounting of Notifications on the Start of Entrepreneurial Activity Available to Residents of LNR, DNR, Zaporizhzhia, and Kherson Regions"
ВЕСТИ_59345,"⚡️  Российские стандарты социальной защиты в новых регионах должны начать действовать с 1 марта, заявил Вячеслав Володин. 

 ""За 30 лет от так и не состоявшегося украинского государства люди не смогли получить достаточные социальные гарантии"" , - написал он в своем Telegram-канале.

Володин подчеркнул, что граждане из ЛНР, ДНР, Запорожской и Херсонской областей должны чувствовать себя защищенными так же, как и в других регионах РФ.","Russian Social Protection Standards in New Regions Set to Begin March 1st, Says Vyacheslav Volodin",Russian Social Protection Standards to Start in New Regions from March 1,"Russian Standards for Social Protection in New Regions to Take Effect March 1, Says Vladimir Putin",Russian social protection standards in new regions to start from March 1st,Russian Social Protection Standards to Apply in New Regions from March 1
ВЕСТИ_59758,"⏫ ⏫ ⏫ ⏫ ⏫  ""В Запорожской области, как и в Донбассе, и в Херсонской области, несмотря на все сложности, уже сейчас идет работа по восстановлению социальной сферы, в том числе системы здравоохранения"", - заявил Владимир Путин во время открытия новых объектов здравоохранения.

Президент поручил Минздраву и впредь уделять решению этой задачи особое внимание.",Путин поручил Минздраву уделять особое внимание восстановлению социальной сферы в прифронтовых областях,Rebuilding Social Infrastructure in Ukraine: President Putin's Commitment to Healthcare,Russian President Vladimir Putin vows to rebuild healthcare system in Ukraine,Presidential Address on Healthcare Reconstruction in Ukraine,Reconstruction of Social Sphere in Ukraine's Regions
ВЕСТИ_59785,"Полицейский, несущий службу в зоне проведения СВО, впервые за 25 лет оказался у родного крыльца. 

Дом он покинул еще будучи ребенком – вся семья переехала в Сибирь из Херсонской области. Офицер поделился теплыми детскими воспоминаниями.",A Police Officer's Return,Police Officer's Emotional Visit to Home After 25 Years,Russian Police Officer Returns to Birthplace After 25 Years,Homecoming: A Police Officer's Journey Back to His Roots,Police Officer Returns Home After 25 Years
ВЕСТИ_60195,"Воздушная тревога объявлена в Харьковской, Днепропетровской, Николаевской, Одесской областях Украины, а также на территории Запорожской и Херсонской областей.",Air raid alert declared in several Ukrainian regions,Air Alert in Ukraine,NA,"Air alert declared in Kharkiv, Dnipropetrovsk, Mykolaiv and Odessa regions of Ukraine as well as Zaporizhzhia and Kherson oblasts",Air Raid Alert Announced in Several Ukrainian Regions
ВЕСТИ_60321,Рособрнадзор: ЕГЭ в 2023 году не будут сдавать только в Херсонской области.,Rosobrnadzor: ЕГЭ in 2023 will not be taken only in the Kherson Region,No EGE in Kherson Oblast for 2023,Ukraine: No EGE in Kherson region this year,Rosobrnadzor Announces EGE Exams in 2023,Unified State Exam (USE) in 2023 will not be held only in Kherson Region
ВЕСТИ_60882,"В Думу внесен законопроект, который устанавливает в ЛНР, ДНР, Херсонской и Запорожской областях московский часовой пояс.","The Duma has submitted a bill that establishes Moscow time in the LNR, DNR, Kherson and Zaporizhzhia regions.",Law on Moscow Time Zone in Donbas and Southern Ukraine,Ukraine Proposes to Adopt Moscow Time in Four Regions,"Law Project to Establish Moscow Time in LPR, DPR, Kherson and Zaporizhzhia Regions","Duma Introduces Bill to Set Moscow Time Zone in LNR, DNR, Kherson and Zaporizhzhia Regions"
ВЕСТИ_61168,"Большая семерка никогда не признает вхождение ДНР, ЛНР, Запорожской и Херсонской областей в состав России — официальное заявление G7.",G7 Statement on Ukraine,G7 Declares Russia's Denial of Donbas and Southern Ukraine Inclusion,G7 Rejects Annexation of Ukrainian Regions,"G7 Statement on Non-Recognition of Donetsk People's Republic (DNR), Luhansk People's Republic (LPR) and the self-proclaimed republics in Ukraine","G7 Officially Rejects Recognition of DPR, LPR, Zaporizhzhia and Kherson Regions as Part of Russia"
ВЕСТИ_61516,Сальдо: к концу лета планируется возобновить железнодорожное сообщение между Херсонской областью и Крымом.,Saldo: To resume rail service between the Kherson region and Crimea by the end of summer.,Resumption of Railway Communication Between Kherson Region and Crimea by the End of Summer,Ukraine to Reconnect Crimea by Rail via Kherson Region,Rail Service Resumption Planned Between Kherson Region and Crimea by End of Summer,Railway Connection Between Kherson Region and Crimea to Resume by Summer
ВЕСТИ_61845,"Мурал, посвященный Дарье Дугиной, торжественно открыли в одной из школ Геническа Херсонской области.",Murals Dedicated to Darya Dugina Unveiled in Genichesk,Murals Dedicated to Daria Dugina Opened in a School of Genichesk,Murals Dedicated to Daria Dugina Opened in Genichesk School,Murals dedicated to Darina Dugin,Mural Dedicated to Darya Dugina Unveiled in Genichesk School
ВЕСТИ_62400,"В Херсоне частично пропал свет, сообщают местные издания.",Partial blackout reported in Kherson,Partial Power Outage in Kherson,Ukraine News: Partial blackout hits Kherson region,Partially Darkened Area in Kherson,Partial Power Outage in Kherson
ВЕСТИ_62680,"За мужество и отвагу, проявленные при исполнении профессионального долга, орденом Мужества награждена Луговская Влада – собственный корреспондент Херсонской областной радиокомпании.",Awarded Order of Courage,"For Courage and Bravery in Professional Duty, Vlada Lugovskaya is Awarded the Order of Valor",Lugovskaya Vladima awarded Order of Courage for her work as a journalist,For Bravery and Courage in Performing Professional Duty,For Courage and Bravery
ВЕСТИ_62815,"С 1 апреля эксплуатация электросетей Херсонской области классом напряжения 150 кВ и выше перейдет к ""Россетям"". Об этом сообщили в российском Минэнерго.

Организация ""Россети"" осуществляет передачу электроэнергии по единой национальной электросети России. 

""Область заинтересована в скорейшей интеграции в российскую энергосистему"", - передает РИА Новости сообщение правительства региона.",Передача эксплуатации электросетей Херсонской области передана ,Transfer of Electricity Networks to Rosseti in Kherson Oblast,Ukraine's Hersonskaya Region to Switch to Russian Grid Operator 'Rossnet' from April 1,Transition to 'Rossiet' for High-Voltage Electricity Networks in Kherson Region,Herson Region's High Voltage Power Grids to be Operated by Rosseti from April 1
ВЕСТИ_63194,"Около 4,8 миллиона школьных учебников поставлено в ЛНР, ДНР, Запорожскую и Херсонскую области за счет средств федерального бюджета. Об этом по сообщению ТАСС заявил министр просвещения РФ Сергей Кравцов.

Также в новые регионы поставлено 744 комплекта наглядных пособий, 14 737 единиц спортивного оборудования, 25 787 единиц школьной мебели, 494 школьных автобуса, было оборудовано 999 компьютерных классов.

Повышение квалификации, как сообщил министр, прошли 20 397 педагогов и руководящих работников.",Educational Supplies and Training Delivered to Newly Formed Regions,Delivery of School Supplies to Newly Integrated Regions,Russia sends educational materials to newly annexed regions in Ukraine,Educational Supplies and Personnel Training in Newly Recognized Regions,"4.8 Million School Textbooks Delivered to LNR, DNR, Zaporizhzhia and Kherson Regions"
ВЕСТИ_63209,"❗️ ❗️ ❗️ ❗️ ❗️  ""Наведу справочки о вашем здоровье"", - пообещал Владимир Путин журналистке ТРК ""Таврия"" Владе Луговской, раненной в Херсоне во время украинских обстрелов.

Автор и соведущий программы  ""Москва. Кремль. Путин""   Павел Зарубин  показал уникальные кадры беседы, которая состоялась между Путиным и журналисткой, перед уходом президента с церемонии награждения.",Putin Promises to Provide Health Records to Injured Journalist,Vladimir Putin Promises Medical Information to Wounded Journalist,Russian President Vladimir Putin Assures Journalist of His Health After Being Shot in Ukraine,Putin Promises Health Check-Ups for Zelensky's Injuries,Putin Promises to Check on Journalist's Health
ВЕСТИ_63439,"""Мы приглашаем премьер-министра Великобритании Риши Сунака в Херсонскую область"", - такой неожиданный ответ предложил врио губернатора Владимир Сальдо на введенные против РФ санкции.

""Пусть приедет, мы ему обеспечим безопасность, дадим возможность ознакомиться со всей ситуацией, поговорить с людьми"", - уточнил Сальдо.",Ukrainian Governor Invites Sunak to Kherson,We Invite UK Prime Minister Rishi Sunak to Visit the Kherson Region,Ukraine invites British PM Rishi Sunak to visit Kherson region,Unexpected Invitation to Ukraine's Premier Amid Sanctions Against Russia,Vice Governor of Kherson Region Invites UK Prime Minister to Visit Amid Sanctions Against Russia
ВЕСТИ_63444,"В Херсонской области задержан местный житель, в пьяном виде пытавшийся сжечь флаг России. ""Перестаравшись"", он едва не загорелся сам и не спалил свой участок. 

Правоохранителям задержанный пояснил: полотнище он украл в одном из административных зданий. Мужчина извинился за свой поступок, объяснив его опьянением.

Возбуждено уголовное дело о надругательстве над госсимволом. Также выясняется, где фигурант приобрел 20 коробок алкоголя в условиях ограничений продажи спиртного в регионе.","Local Man Attempts to Burn Russian Flag in Kherson Oblast, Nearly Burns Himself",Herson Region Resident Detained for Attempted Burning of Russian Flag,Herson man arrested for trying to burn Russian flag,Local Man Arrested for Attempting to Burn Russian Flag in Kherson Region,Man in Kherson Detained for Attempting to Burn Russian Flag
ВЕСТИ_63804,"Публично-правовая компания ""Фонд развития территорий"" рассчитывает обеспечить новым жильем 45 тысяч переселенцев из Херсонской области в 2023 году, рассказал генеральный директор ФРТ Ильшат Шагиахметов.

""На сегодняшний момент порядка 30 тысяч граждан обеспечены жилищными сертификатами. Мы точно выполним эту задачу"", - подчеркнул он.",ФРТ планирует обеспечить жильем 45 тысяч переселенцев из Херсонской области,"Public-Private Fund to Provide Housing for 45,000 Ukrainian Refugees in 2023",Ukraine: New Homes for Displaced People in Kherson Region,Фонд развития территорий aims to house new residents in Kherson region,"Public Company 'Territorial Development Fund' Aims to Provide Housing for 45,000 Relocated Citizens from Kherson Region in 2023"
ВЕСТИ_63973,"В новых регионах РФ будет сформирована сеть федеральных трасс. Работа уже началась, сообщил Марат Хуснуллин. 

1039 км автодорог в ДНР, ЛНР, Запорожской и Херсонской областях получат статус федеральных в 2023 году. Но сперва их продиагностируют, отметил вице-премьер.",New Russian Regions to Get Federal Highways,New Federal Road Network in Newly Acquired Territories,Russia to build federal highways in newly annexed regions,Federal highways network expansion in new regions of Russia,New Federal Highways to be Established in New Regions of Russia
ВЕСТИ_64180,"⚡️ ⚡️ ⚡️ ⚡️  Владимир Путин приехал в Севастополь. Президенту представили Школу искусств и детский центр ""Корсунь"" у Херсонеса Таврического.

Кадры опубликовал член Общественной палаты РФ, директор парка ""Россия - моя история"" Иван Есин в своем Telegram-канале.","Putin Visits Sevastopol, Tours Arts School and Children's Center",Vladimir Putin Visits Sevastopol,Russian President Vladimir Putin visits Sevastopol,Putin visits Sevastopol; presents Sevastopol Art School and Korosun Children's Center,Vladimir Putin Visits Sevastopol
ВЕСТИ_64188,"🔴 🔴 🔴 🔴 🔴  Владимир Путин  посещает объекты  историко-археологического парка ""Херсонес Таврический"".",Putin Visits Херсонес Tavrichesky Historical and Archaeological Park,Vladimir Putin Visits Sites of the Historical-Archaeological Park 'Chersones Tavriysky',Vladimir Putin visits Khersones Tavrichesky archaeological park,Vladimir Putin Visits Historical-Archaeological Park 'Chersonesos Taurica',Vladimir Putin visits the historical and archaeological park 'Chersonesos Taurica'
ВЕСТИ_64189,"⏫ ⏫ ⏫ ⏫ ⏫  В день годовщины воссоединения Крыма с Россией Владимир Путин совершил визит в историко-археологический парк ""Херсонес Таврический"" в Севастополе. 

Президенту показали детский центр ""Корсунь"" – филиал ""Артека"" и детский художественно-эстетический центр. Кадры показали в эфире телеканала ""Россия 24"".",Putin Visits Sevastopol on Unity Day,"Vladimir Putin Visits Crimea Anniversary Site, Sees Children's Centers in Sevastopol",Russian President Vladimir Putin visits Crimea's historic park,Putin visits Khersones Tauric Archaeological Park in Sevastopol,Putin Visits Historical-Archaeological Park 'Chersonesus Taurica' on Crimea's Reunification Anniversary
ВЕСТИ_64298,"СК России возбудил уголовное дело по факту убийства командира взвода ППС в Херсонской области, а также по факту покушения на убийство его супруги и совершеннолетней дочери.

Ранее неизвестный преступник заложил специальное устройство под автомобиль, за рулем которого был сотрудник полиции. 

В результате взрыва мужчина погиб, члены его семьи получили ранения.",Criminal Investigation Launched Following Police Officer's Death and Family Injuries in Kherson Region,Russia's Investigative Committee Opens Criminal Case Following the Murder of a Police Officer in Kherson Region,Russia: Police Arrest Suspect Who Planted Bomb Under Cop's Car,Unknown Criminal Sets Off Bomb Under Police Car in Kherson Region,Investigation Launched into Murder of Police Officer and Attempted Murder of Family in Kherson Region
